rollout/ep_rew_mean,time/fps,time/iterations,rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,train/clip_range,train/entropy_loss,train/policy_gradient_loss,train/explained_variance,train/learning_rate,train/value_loss,train/approx_kl,train/n_updates,train/loss,train/clip_fraction
-0.8414999999999998,1178,1,4.55,1,2048,,,,,,,,,,
-0.7633000000000001,800,2,4.69,5,4096,0.2,-3.034916315972805,-0.015877253669896164,-0.015075206756591797,0.0003,0.787208266556263,0.01166523,10,0.37714332342147827,0.09912109375
-0.8412,723,3,4.52,8,6144,0.2,-3.034282214194536,-0.016379781541763803,0.010483384132385254,0.0003,0.6834951951168478,0.011263557,20,0.31776905059814453,0.104541015625
