rollout/ep_rew_mean,time/fps,time/iterations,rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,train/clip_range,train/entropy_loss,train/policy_gradient_loss,train/explained_variance,train/learning_rate,train/value_loss,train/approx_kl,train/n_updates,train/loss,train/clip_fraction
-1.9445,1178,1,3.41,1,2048,,,,,,,,,,
-1.9072999999999996,808,2,3.67,5,4096,0.2,-1.5991969265043735,-0.036379932395357174,-0.08328258991241455,0.0003,0.39600051842280665,0.02165177,10,0.06637705862522125,0.176904296875
-1.6328000000000003,729,3,4.08,8,6144,0.2,-1.554905952885747,-0.03465235973126255,-0.024041295051574707,0.0003,0.27126068479847165,0.021393796,20,0.09799162298440933,0.233642578125
