time/fps,time/iterations,time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,train/approx_kl,train/n_updates,train/clip_range,train/entropy_loss,train/learning_rate,train/explained_variance,train/policy_gradient_loss,train/clip_fraction,train/loss,train/value_loss
709,1,2,2048,1.0,-0.009999999999999998,,,,,,,,,,
600,2,6,4096,1.0,-0.009999999999999998,0.04330732,10,0.2,-1.5894214995205402,0.0003,nan,0.7412135938182474,0.139453125,0.7651885151863098,0.0022909403430122414
571,3,10,6144,1.0,-0.009999999999999998,0.00019911036,20,0.2,-1.5653854627162218,0.0003,nan,0.0,0.0,4.336808689942018e-19,8.673617379884035e-19
