time/total_timesteps,rollout/ep_len_mean,time/fps,time/time_elapsed,time/iterations,rollout/ep_rew_mean,train/loss,train/n_updates,train/clip_range,train/learning_rate,train/value_loss,train/explained_variance,train/approx_kl,train/entropy_loss,train/clip_fraction,train/policy_gradient_loss
2048,3.47,1126,1,1,-1.9053,,,,,,,,,,
4096,3.73,795,5,2,-1.888,0.11097463965415955,10,0.2,0.0003,0.4408065202529542,-0.07288050651550293,0.020973725,-1.5982115857303143,0.194482421875,-0.03812725983152632
6144,4.13,729,8,3,-1.5735999999999999,0.11628671735525131,20,0.2,0.0003,0.29060863906051965,-0.024702906608581543,0.021912236,-1.5494805052876472,0.239892578125,-0.034696724028617607
8192,4.31,697,11,4,-1.5157000000000003,0.2646105885505676,30,0.2,0.0003,0.5669149476103484,0.023694634437561035,0.02145696,-1.4679239489138127,0.242822265625,-0.04646913255564868
10240,4.76,678,15,5,-0.9431,0.25736004114151,40,0.2,0.0003,0.7386149294674397,0.023701846599578857,0.025522936,-1.3544747684150935,0.25625,-0.05034233354381286
12288,4.79,670,18,6,-0.5453999999999999,0.31887418031692505,50,0.2,0.0003,0.7702606359496713,0.01328122615814209,0.027923524,-1.2193265117704868,0.16455078125,-0.04346967131714337
14336,4.95,663,21,7,-0.2883,0.20508252084255219,60,0.2,0.0003,0.5158212259411812,0.013141870498657227,0.011641461,-1.1044452583417297,0.11162109375,-0.024534065724583342
16384,4.97,659,24,8,-0.18899999999999997,0.18799857795238495,70,0.2,0.0003,0.3528232488781214,0.006308317184448242,0.008972139,-1.0400607632473111,0.092138671875,-0.017707115435041488
