rollout/ep_rew_mean,time/fps,time/iterations,rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,train/clip_range,train/entropy_loss,train/policy_gradient_loss,train/explained_variance,train/learning_rate,train/value_loss,train/approx_kl,train/n_updates,train/loss,train/clip_fraction
-0.3669999999999998,1084,1,4.86,1,2048,,,,,,,,,,
-0.2677999999999999,711,2,4.89,5,4096,0.2,-4.460146163403988,-0.03283362173533533,-0.0025337934494018555,0.0003,0.24974916049977763,0.019828126,10,0.0371546745300293,0.45302734375
-0.30689999999999995,638,3,4.82,9,6144,0.2,-4.447413501143456,-0.02748135517758783,-0.00021970272064208984,0.0003,0.2556015474256128,0.019013207,20,0.08522264659404755,0.40185546875
