time/time_elapsed,time/total_timesteps,time/iterations,time/fps,rollout/ep_len_mean,rollout/ep_rew_mean,train/policy_gradient_loss,train/clip_range,train/explained_variance,train/learning_rate,train/n_updates,train/approx_kl,train/loss,train/entropy_loss,train/value_loss,train/clip_fraction
1,2048,1,1149,4.01,-1.652,,,,,,,,,,
5,4096,2,800,4.02,-1.5725000000000002,-0.02139963021618314,0.2,-0.026617765426635742,0.0003,10,0.0089850975,0.23885159194469452,-2.0732555255293845,0.5933911463245749,0.0603515625
8,6144,3,724,4.36,-1.3371000000000002,-0.03611432603211142,0.2,0.0006563663482666016,0.0003,20,0.013987773,0.27325427532196045,-2.0557079568505285,0.6483648148365319,0.133056640625
11,8192,4,693,4.49,-1.0597999999999999,-0.041569234259077346,0.2,0.03454780578613281,0.0003,30,0.017813973,0.32040706276893616,-2.0184642344713213,0.7577878816053272,0.17197265625
15,10240,5,675,4.72,-0.7039,-0.03839057785517071,0.2,0.017134666442871094,0.0003,40,0.016543083,0.34994909167289734,-1.9663687009364366,0.7619754062965512,0.189453125
18,12288,6,664,4.71,-0.6839,-0.032618655130499975,0.2,0.0076667070388793945,0.0003,50,0.015189942,0.17307808995246887,-1.9165207102894783,0.6527549090795219,0.166064453125
21,14336,7,656,4.8,-0.5056999999999998,-0.026652820152230562,0.2,0.0032795071601867676,0.0003,60,0.015648365,0.31289637088775635,-1.878534548729658,0.6004566054791212,0.17529296875
25,16384,8,650,4.84,-0.34689999999999976,-0.02367135809181491,0.2,-0.002296924591064453,0.0003,70,0.013029978,0.1855357140302658,-1.8348296623677016,0.4339861795306206,0.165380859375
28,18432,9,646,4.93,-0.26819999999999994,-0.018933238732279277,0.2,0.01295381784439087,0.0003,80,0.014423534,0.1629047989845276,-1.7932351056486369,0.3730703531065956,0.17412109375
31,20480,10,642,4.92,-0.24819999999999992,-0.015056021587224678,0.2,0.003132939338684082,0.0003,90,0.0137836635,0.09655480831861496,-1.7480925165116787,0.2567708558519371,0.196826171875
35,22528,11,639,4.93,-0.18859999999999996,-0.015217623731587082,0.2,-0.006323337554931641,0.0003,100,0.01739707,0.11828111857175827,-1.716787590458989,0.290050847583916,0.223828125
38,24576,12,636,4.94,-0.18869999999999998,-0.015806571775465274,0.2,0.005552828311920166,0.0003,110,0.01654721,0.1546425223350525,-1.677219806984067,0.20391384098911658,0.26240234375
41,26624,13,634,4.97,-0.18899999999999995,-0.01323572180699557,0.2,0.005587935447692871,0.0003,120,0.015140813,0.0333041250705719,-1.6748207952827214,0.18309617356135277,0.24287109375
45,28672,14,633,4.95,-0.149,-0.011010056227678432,0.2,-0.010768651962280273,0.0003,130,0.018753652,0.030135080218315125,-1.6623546279966832,0.13303349625020927,0.289111328125
48,30720,15,631,4.99,-0.10959999999999999,-0.010484616120083955,0.2,0.0031055212020874023,0.0003,140,0.019608853,0.04618655517697334,-1.6516762722283602,0.09509017026794027,0.304833984375
51,32768,16,630,5.0,-0.1097,-0.00861085675569484,0.2,-0.0116349458694458,0.0003,150,0.0125381015,0.05357726290822029,-1.6324448049068452,0.0981914377072826,0.256640625
55,34816,17,629,5.0,-0.0898,-0.01133370631869184,0.2,-0.009707450866699219,0.0003,160,0.018664049,0.0034614838659763336,-1.6216146733611823,0.10094534532745456,0.309716796875
58,36864,18,628,4.98,-0.10949999999999999,-0.00782377885770984,0.2,-0.007752060890197754,0.0003,170,0.019057307,0.0685538798570633,-1.6299799043685197,0.08552236347140933,0.262841796875
62,38912,19,626,4.99,-0.06979999999999999,-0.009416079439688474,0.2,0.0053732991218566895,0.0003,180,0.021437837,0.0605267770588398,-1.6344081435352564,0.07622440627965262,0.249658203125
65,40960,20,626,4.97,-0.12929999999999997,-0.009183546369604301,0.2,-0.0063593387603759766,0.0003,190,0.020510735,0.027389708906412125,-1.5830113090574742,0.07684175932054131,0.29814453125
68,43008,21,625,4.98,-0.1294,-0.012166403111768887,0.2,-0.01576375961303711,0.0003,200,0.025675455,0.02241925150156021,-1.5971559349447488,0.10028593311526493,0.32197265625
72,45056,22,624,4.99,-0.06979999999999999,-0.006417009430151666,0.2,-0.021927356719970703,0.0003,210,0.02000955,0.007833536714315414,-1.6198362629860639,0.0653888181428556,0.274072265625
75,47104,23,623,4.98,-0.06969999999999998,-0.01227778853062773,0.2,0.0035584568977355957,0.0003,220,0.019597169,0.010696928948163986,-1.6290689826011657,0.06813873947876345,0.305029296875
78,49152,24,623,4.99,-0.06979999999999997,-0.00789203373278724,0.2,-0.0027260780334472656,0.0003,230,0.022276238,0.07067146897315979,-1.6186338175088166,0.08627215761907792,0.329150390625
82,51200,25,623,4.96,-0.10929999999999998,-0.013639026375312824,0.2,0.01283043622970581,0.0003,240,0.016518354,-0.04027034342288971,-1.5751596681773663,0.02706198936225519,0.2755859375
