time/time_elapsed,time/total_timesteps,time/iterations,time/fps,rollout/ep_len_mean,rollout/ep_rew_mean,train/policy_gradient_loss,train/clip_range,train/explained_variance,train/learning_rate,train/n_updates,train/approx_kl,train/loss,train/entropy_loss,train/value_loss,train/clip_fraction
1,2048,1,1097,4.84,-0.2872,,,,,,,,,,
5,4096,2,725,4.87,-0.3272999999999998,-0.020994085654092488,0.2,-0.009874343872070312,0.0003,10,0.016192205,0.16456899046897888,-4.047943168878556,0.3544368697097525,0.256689453125
9,6144,3,651,4.88,-0.24779999999999994,-0.023977024521445855,0.2,0.002337813377380371,0.0003,20,0.01709631,0.11291127651929855,-4.033374480903149,0.3618248101323843,0.292578125
13,8192,4,621,4.85,-0.4464999999999999,-0.018580823176307604,0.2,0.004655122756958008,0.0003,30,0.016449133,0.10187437385320663,-4.017901886999607,0.33165973753202704,0.2521484375
16,10240,5,604,4.96,-0.2287,-0.02348908056737855,0.2,0.0009267926216125488,0.0003,40,0.016703693,0.09036409109830856,-4.022321632504463,0.4456397155299783,0.26240234375
20,12288,6,593,4.8,-0.4459999999999998,-0.017693055406562054,0.2,0.0008589625358581543,0.0003,50,0.016148426,0.11552760004997253,-4.026803176105022,0.36203646736685186,0.256982421875
24,14336,7,586,4.8,-0.34649999999999986,-0.02229174037638586,0.2,0.004793524742126465,0.0003,60,0.017558578,0.08546620607376099,-4.007384022325278,0.4047578678932041,0.276318359375
28,16384,8,580,4.81,-0.44609999999999983,-0.020322806597687305,0.2,0.0048479437828063965,0.0003,70,0.017678002,0.30731233954429626,-3.997844459116459,0.3596218983409926,0.279833984375
32,18432,9,575,4.75,-0.36589999999999984,-0.022141928275232203,0.2,0.0037827491760253906,0.0003,80,0.016221195,0.26050710678100586,-3.985211269557476,0.4107080539688468,0.246923828125
35,20480,10,571,4.84,-0.30709999999999993,-0.022772727455594576,0.2,-0.0001875162124633789,0.0003,90,0.017371159,0.21278801560401917,-3.9908756129443645,0.3963025634177029,0.287451171875
39,22528,11,568,4.74,-0.5448999999999998,-0.02078243359865155,0.2,0.0002530813217163086,0.0003,100,0.017304525,0.1966833621263504,-3.988833240419626,0.3754508200334385,0.283447265625
43,24576,12,566,4.79,-0.4259999999999998,-0.018495511414948852,0.2,0.0037403106689453125,0.0003,110,0.015513571,0.22386687994003296,-3.9911704771220684,0.4492043837439269,0.22890625
47,26624,13,564,4.74,-0.46529999999999994,-0.019708309113048016,0.2,0.004974544048309326,0.0003,120,0.016630877,0.1373099982738495,-3.9979931846261025,0.4103641166351736,0.260498046875
50,28672,14,562,4.88,-0.4069999999999998,-0.028831122294650412,0.2,0.008696913719177246,0.0003,130,0.017686725,0.08686920255422592,-3.980995312333107,0.36286858159583063,0.3388671875
54,30720,15,561,4.81,-0.4659999999999998,-0.022141652359277942,0.2,0.0057024359703063965,0.0003,140,0.01702036,0.24188624322414398,-3.981656713783741,0.448218973306939,0.2462890625
58,32768,16,559,4.84,-0.3866999999999998,-0.021166138350963593,0.2,0.00344771146774292,0.0003,150,0.018513713,0.14148586988449097,-3.9941858619451525,0.3676080415956676,0.29736328125
62,34816,17,558,4.83,-0.32689999999999975,-0.025002583689638414,0.2,0.009315729141235352,0.0003,160,0.0173333,0.2112458348274231,-3.994656112790108,0.4178767767269164,0.30322265625
66,36864,18,557,4.89,-0.3473999999999998,-0.019013678454211914,0.2,0.001238107681274414,0.0003,170,0.01626862,0.14276829361915588,-3.9823497630655766,0.387691808026284,0.251806640625
69,38912,19,556,4.9,-0.3872999999999998,-0.023122354655060916,0.2,0.00011920928955078125,0.0003,180,0.017356824,0.27333131432533264,-3.9892872378230093,0.45707554477266965,0.282568359375
73,40960,20,556,4.81,-0.40629999999999983,-0.027237718625110575,0.2,0.006947517395019531,0.0003,190,0.01848359,0.14614640176296234,-3.9927913032472135,0.44503229977563025,0.30791015625
77,43008,21,555,4.8,-0.4857999999999998,-0.0215884342265781,0.2,0.013336539268493652,0.0003,200,0.01644731,0.2003720998764038,-3.9863495327532292,0.39711394112091514,0.259375
81,45056,22,555,4.8,-0.4061999999999999,-0.019968827540287747,0.2,0.007966935634613037,0.0003,210,0.015670069,0.18040616810321808,-3.997606126219034,0.4375061685219407,0.235791015625
84,47104,23,554,4.76,-0.4654999999999998,-0.023433489660965277,0.2,0.011372029781341553,0.0003,220,0.01649129,0.17481637001037598,-3.991213122010231,0.41015102895908057,0.268212890625
88,49152,24,554,4.83,-0.36669999999999986,-0.01856757733039558,0.2,0.010104835033416748,0.0003,230,0.013813138,0.18853767216205597,-3.995997840166092,0.41468631555326285,0.231103515625
92,51200,25,553,4.93,-0.4074999999999998,-0.022650227497797458,0.2,0.01230686902999878,0.0003,240,0.01723548,0.06823444366455078,-3.9914166182279587,0.3930214426247403,0.298291015625
