time/time_elapsed,time/total_timesteps,time/iterations,time/fps,rollout/ep_len_mean,rollout/ep_rew_mean,train/policy_gradient_loss,train/clip_range,train/explained_variance,train/learning_rate,train/n_updates,train/approx_kl,train/loss,train/entropy_loss,train/value_loss,train/clip_fraction
2,2048,1,949,3.35,-1.9638,,,,,,,,,,
6,4096,2,675,3.82,-1.8689999999999998,-0.03507313741138205,0.2,-0.207450270652771,0.0003,10,0.021479035,0.14340928196907043,-1.596645837277174,0.48393634316744283,0.2193359375
10,6144,3,567,4.03,-1.7119,-0.03386275279044639,0.2,-0.02989661693572998,0.0003,20,0.018660225,0.11206123232841492,-1.5488191772252322,0.3013296655844897,0.213427734375
14,8192,4,552,4.49,-1.1991,-0.04496876511257142,0.2,0.029612243175506592,0.0003,30,0.025121303,0.2336302101612091,-1.4679671481251717,0.44804288297891615,0.256201171875
18,10240,5,546,4.52,-1.0600999999999998,-0.047286150642321445,0.2,0.028805077075958252,0.0003,40,0.02277792,0.3697547912597656,-1.3500917930155993,0.7556518267840147,0.218212890625
22,12288,6,542,4.84,-0.5657999999999999,-0.040672440439811906,0.2,0.019448697566986084,0.0003,50,0.025682148,0.3535394072532654,-1.2214594427496195,0.7729755438864231,0.1404296875
27,14336,7,520,4.91,-0.28789999999999993,-0.029370534600457177,0.2,0.023466408252716064,0.0003,60,0.016757414,0.20088842511177063,-1.097921678610146,0.5455743814818561,0.131396484375
31,16384,8,518,4.91,-0.22819999999999993,-0.018664425949100404,0.2,0.0038381218910217285,0.0003,70,0.008579219,0.3075580894947052,-1.0281229546293615,0.3500506716314703,0.11201171875
35,18432,9,518,4.93,-0.2483,-0.020657828469120433,0.2,-0.0034617185592651367,0.0003,80,0.012890505,0.07967444509267807,-0.9829827969893813,0.3101521169766784,0.144775390625
40,20480,10,509,4.96,-0.24859999999999996,-0.017087582880049013,0.2,0.007060706615447998,0.0003,90,0.012046589,0.1441304087638855,-0.951137923821807,0.25391537506366146,0.15634765625
44,22528,11,509,4.97,-0.1094,-0.010759809085720917,0.2,-0.00756227970123291,0.0003,100,0.00852758,0.040316663682460785,-0.9292174564674497,0.1509998691326473,0.149365234375
48,24576,12,510,4.96,-0.08940000000000001,-0.01341735322639579,0.2,0.005432069301605225,0.0003,110,0.013899133,0.05072401463985443,-0.8940101543441414,0.08607737766469654,0.200341796875
52,26624,13,511,4.98,-0.1493,-0.010351515354705043,0.2,0.007250845432281494,0.0003,120,0.009002706,0.04190715402364731,-0.8654487697407603,0.10257648289916688,0.1466796875
57,28672,14,502,4.99,-0.1494,-0.0074129728047410024,0.2,0.003692924976348877,0.0003,130,0.015042378,0.018171539530158043,-0.8351004434749484,0.0667109345744393,0.164453125
60,30720,15,503,5.0,-0.06989999999999996,-0.009246748835721519,0.2,0.0131339430809021,0.0003,140,0.012791069,0.05447365343570709,-0.81575175691396,0.04289414741906512,0.163037109375
64,32768,16,504,4.99,-0.06979999999999997,-0.006896400214463938,0.2,-0.0072019100189208984,0.0003,150,0.01100618,0.0162920281291008,-0.7668882479891181,0.030691482806241767,0.144775390625
69,34816,17,501,5.0,-0.04999999999999999,-0.0038851541859912684,0.2,0.005238533020019531,0.0003,160,0.008933696,0.003863068064674735,-0.780697344057262,0.03714014202769249,0.153369140625
73,36864,18,502,4.99,-0.0897,-0.005156759374949615,0.2,0.006563723087310791,0.0003,170,0.010352157,0.01862674579024315,-0.7663712436333299,0.04583941517998937,0.137255859375
77,38912,19,503,5.0,-0.04999999999999999,-0.00844969407771714,0.2,0.002974987030029297,0.0003,180,0.026272405,0.046152736991643906,-0.8053183307871222,0.04817790390902701,0.204736328125
81,40960,20,504,5.0,-0.0898,-0.006771328085596906,0.2,0.007502496242523193,0.0003,190,0.016005669,-0.026264751330018044,-0.8101218990981579,0.006543489986643181,0.2287109375
85,43008,21,500,4.99,-0.06979999999999999,-0.0058225193046382625,0.2,0.004812479019165039,0.0003,200,0.016782597,0.03804921358823776,-0.8141500685364008,0.02832013935030773,0.162158203125
89,45056,22,501,5.0,-0.04999999999999999,-0.005928995925933123,0.2,0.0016469955444335938,0.0003,210,0.011611454,-0.007881790399551392,-0.8090578192844987,0.0753762911756894,0.146630859375
93,47104,23,502,5.0,-0.04999999999999999,-0.010915435847709886,0.2,-0.05183231830596924,0.0003,220,0.029508727,-0.025547469034790993,-0.792929307743907,0.005256034692627054,0.260546875
97,49152,24,503,4.98,-0.06969999999999998,-0.005693541523942258,0.2,0.008253335952758789,0.0003,230,0.012512933,-0.014517431147396564,-0.7964983724057675,0.0206049969363562,0.144287109375
102,51200,25,498,5.0,-0.04999999999999999,-0.010100631002569572,0.2,0.019108891487121582,0.0003,240,0.015016078,-0.025806713849306107,-0.7893304526805878,0.012996418724617343,0.20390625
