time/total_timesteps,time/fps,time/time_elapsed,time/iterations,rollout/ep_len_mean,rollout/ep_rew_mean,train/approx_kl,train/n_updates,train/clip_range,train/explained_variance,train/policy_gradient_loss,train/loss,train/value_loss,train/clip_fraction,train/learning_rate,train/entropy_loss
2048,863,2,1,4.55,-0.39749998999999997,,,,,,,,,,
4096,584,7,2,4.71,-0.20756665,0.016483307,10,0.2,-0.012212276458740234,-0.02853815262351418,0.41149580478668213,0.9793437937274575,0.215576171875,0.0003,-3.122055198997259
6144,563,10,3,4.45,-0.34919998999999996,0.014478045,20,0.2,-0.014742612838745117,-0.028957883385010062,0.478992223739624,0.9954620225355029,0.221875,0.0003,-3.1037779271602632
8192,559,14,4,4.7,0.01946664000000003,0.015875475,30,0.2,0.0007408261299133301,-0.027787311571591998,0.459772527217865,1.0154742972925306,0.211474609375,0.0003,-3.079706010967493
10240,556,18,5,4.67,0.06306664000000001,0.012668934,40,0.2,0.0025169849395751953,-0.021398314175894485,0.4844169616699219,1.0635553231462835,0.143017578125,0.0003,-3.0590660117566584
12288,558,22,6,4.51,-0.018366710000000015,0.015114666,50,0.2,-0.004809141159057617,-0.028453157494368497,0.5226613283157349,1.0842379100620747,0.183544921875,0.0003,-3.05181882455945
14336,558,25,7,4.55,0.17786662,0.015719974,60,0.2,0.025456011295318604,-0.03323280346521642,0.4839877486228943,1.0561012769117952,0.204443359375,0.0003,-2.9976912513375282
16384,554,29,8,4.83,0.6590666000000001,0.016313303,70,0.2,0.01950216293334961,-0.035461622837465255,0.5129551887512207,1.0756174240261316,0.235400390625,0.0003,-2.9363250069320204
18432,555,33,9,4.72,0.71413324,0.020440396,80,0.2,0.024013817310333252,-0.04068195638246834,0.4352724552154541,1.066693595610559,0.30244140625,0.0003,-2.8361582159996033
20480,554,36,10,4.84,1.1153332000000002,0.0173211,90,0.2,0.0856243371963501,-0.03916652797488496,0.5252174735069275,0.9372368801385165,0.28603515625,0.0003,-2.6660661093890665
22528,553,40,11,4.86,1.2713665299999999,0.019108225,100,0.2,0.17673754692077637,-0.031249854795169084,0.3853641152381897,0.7692461828701198,0.30986328125,0.0003,-2.5011530600488188
24576,555,44,12,4.9,1.46616646,0.01893355,110,0.2,0.257129967212677,-0.031633741408586505,0.316333532333374,0.6447206208482384,0.35849609375,0.0003,-2.354034973680973
26624,555,47,13,4.88,1.4153997699999998,0.022657784,120,0.2,0.36654961109161377,-0.02214242696063593,0.12109334766864777,0.5736053684726358,0.316650390625,0.0003,-2.2313554361462593
28672,555,51,14,4.96,1.73203308,0.01890254,130,0.2,0.3624293804168701,-0.024533784500090406,0.3148864209651947,0.5714063411578536,0.307763671875,0.0003,-2.0899979047477246
30720,555,55,15,4.97,1.75369974,0.024362613,140,0.2,0.451839804649353,-0.026245356649451424,0.25068265199661255,0.4089958377648145,0.355859375,0.0003,-1.988958663493395
32768,555,58,16,4.98,1.7946330600000002,0.053727824,150,0.2,0.5525418519973755,-0.016245346853975207,0.15249168872833252,0.32641835100948813,0.3814453125,0.0003,-1.8768373768776656
34816,556,62,17,4.95,1.8314330799999996,0.023131572,160,0.2,0.5835880041122437,-0.013612395930249477,0.09397853910923004,0.3163219797541387,0.269970703125,0.0003,-1.708505191281438
36864,556,66,18,4.95,1.8874997299999998,0.017530806,170,0.2,0.5839409232139587,-0.004891686878909241,0.17572946846485138,0.313933375076158,0.200390625,0.0003,-1.690138354897499
38912,556,69,19,4.96,1.8555997599999996,0.026076842,180,0.2,0.6205109357833862,-0.01191131224768469,0.11624137312173843,0.2702771433250746,0.293310546875,0.0003,-1.5946519304066897
40960,556,73,20,4.94,1.9111330799999997,0.028077504,190,0.2,0.6697605848312378,-0.011808284891594667,0.004112210124731064,0.22354851628188044,0.3216796875,0.0003,-1.4631770074367523
43008,557,77,21,5.0,2.03346642,0.038700953,200,0.2,0.6658581495285034,-0.01051258759398479,0.17102113366127014,0.2418072302796645,0.329296875,0.0003,-1.4228424038738012
45056,556,80,22,4.98,2.0194997399999997,0.028855737,210,0.2,0.7144201993942261,-0.007897982993745245,0.08728543668985367,0.20118512834305874,0.31220703125,0.0003,-1.304526050016284
47104,556,84,23,4.98,2.1049331199999997,0.022658724,220,0.2,0.7428159117698669,-0.015438544424250722,0.02282944694161415,0.1744786130497232,0.34375,0.0003,-1.2865932531654836
49152,556,88,24,4.98,2.1473331499999997,0.040918432,230,0.2,0.7700964212417603,-0.017196786220301873,-0.005948230624198914,0.15033868282916957,0.311474609375,0.0003,-1.119241252541542
51200,556,92,25,4.99,2.12746647,0.015373493,240,0.2,0.7059744596481323,-0.011903911219269503,0.07313123345375061,0.20247608452336863,0.285888671875,0.0003,-1.0016946744173765
