time/total_timesteps,rollout/ep_len_mean,time/fps,time/time_elapsed,time/iterations,rollout/ep_rew_mean,train/loss,train/n_updates,train/clip_range,train/learning_rate,train/value_loss,train/explained_variance,train/approx_kl,train/entropy_loss,train/clip_fraction,train/policy_gradient_loss
2048,3.43,957,2,1,-1.9646,,,,,,,,,,
4096,3.74,613,6,2,-1.8681999999999996,0.023971136659383774,10,0.2,0.0003,0.27515563973574897,-0.10178899765014648,0.016775755,-1.6010487724095583,0.135986328125,-0.030754217512730976
6144,4.23,570,10,3,-1.5547000000000002,0.13702845573425293,20,0.2,0.0003,0.29714448468293997,-0.03432869911193848,0.021384072,-1.5570379599928856,0.234033203125,-0.03504445054277312
8192,4.3,515,15,4,-1.4359999999999997,0.2902144491672516,30,0.2,0.0003,0.6197243234142661,0.028340578079223633,0.022951167,-1.4725508127361535,0.242138671875,-0.0484109884040663
10240,4.59,508,20,5,-0.8617999999999999,0.311739981174469,40,0.2,0.0003,0.7358151664957404,0.03439497947692871,0.027281556,-1.3637797866016625,0.261181640625,-0.05208411762141622
12288,4.82,508,24,6,-0.5456999999999997,0.32871347665786743,50,0.2,0.0003,0.7412375817075372,0.03139936923980713,0.02524516,-1.235609431937337,0.132666015625,-0.03897287916915957
14336,4.75,494,28,7,-0.42559999999999976,0.24961285293102264,60,0.2,0.0003,0.5285260883625597,0.015730440616607666,0.014484435,-1.1185539737343788,0.149560546875,-0.02858607982925605
16384,4.93,495,33,8,-0.2682,0.2643640339374542,70,0.2,0.0003,0.3825924335746095,0.014528155326843262,0.012556743,-1.054685401916504,0.15205078125,-0.02515112656110432
