time/fps,time/iterations,time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,train/approx_kl,train/n_updates,train/clip_range,train/entropy_loss,train/learning_rate,train/explained_variance,train/policy_gradient_loss,train/clip_fraction,train/loss,train/value_loss
948,1,2,2048,1.0,-0.009999999999999998,,,,,,,,,,
666,2,6,4096,1.0,-0.009999999999999998,0.034321025,10,0.2,-2.1810397155582906,0.0003,nan,-0.8567265704274177,0.15107421875,-0.8459559082984924,0.0020777041096826454
600,3,10,6144,1.0,-0.009999999999999998,0.00054822327,20,0.2,-2.1579010248184205,0.0003,nan,0.0,0.0,1.3600232051658168e-15,2.0326432594378053e-15
