time/time_elapsed,time/total_timesteps,time/iterations,time/fps,rollout/ep_len_mean,rollout/ep_rew_mean,train/policy_gradient_loss,train/clip_range,train/explained_variance,train/learning_rate,train/n_updates,train/approx_kl,train/loss,train/entropy_loss,train/value_loss,train/clip_fraction
1,2048,1,1134,3.83,-1.6502000000000001,,,,,,,,,,
5,4096,2,798,4.18,-1.3949999999999998,-0.031644389987923204,0.2,-0.016406774520874023,0.0003,10,0.011600257,0.4382212460041046,-2.0744475178420543,0.8045790065079927,0.0798828125
8,6144,3,723,4.24,-1.1965999999999999,-0.04205707326182164,0.2,0.018053650856018066,0.0003,20,0.01773293,0.25439637899398804,-2.0454271331429483,0.7206113144755364,0.1625
11,8192,4,690,4.63,-0.9218999999999998,-0.038019812636775896,0.2,0.029934942722320557,0.0003,30,0.015476024,0.3163343667984009,-1.9969932548701763,0.7811264310032129,0.142919921875
15,10240,5,674,4.72,-0.7635999999999998,-0.03273822208866477,0.2,0.019276022911071777,0.0003,40,0.015188781,0.3088170886039734,-1.9466322604566813,0.7546424334868789,0.151123046875
18,12288,6,652,4.78,-0.5850999999999998,-0.027944960727472788,0.2,0.009477674961090088,0.0003,50,0.015197923,0.22661703824996948,-1.9033817272633313,0.6603794750757516,0.154345703125
22,14336,7,636,4.9,-0.3077,-0.029684292973252015,0.2,0.021565020084381104,0.0003,60,0.014260769,0.34969037771224976,-1.8627404164522887,0.5647033791057765,0.2068359375
26,16384,8,626,4.92,-0.3675999999999998,-0.022525146674888676,0.2,0.0028142333030700684,0.0003,70,0.01455551,0.23523545265197754,-1.8252472057938576,0.4311130438465625,0.175830078125
29,18432,9,624,4.9,-0.24799999999999994,-0.01933892151573673,0.2,0.009641826152801514,0.0003,80,0.014092855,0.13287711143493652,-1.7853393834084272,0.38060439634136856,0.18525390625
32,20480,10,623,4.94,-0.18869999999999995,-0.016727511657518335,0.2,0.004179239273071289,0.0003,90,0.015583307,0.08764321357011795,-1.758558551594615,0.2838496969547123,0.210400390625
36,22528,11,622,4.95,-0.20869999999999994,-0.016107472518342547,0.2,0.00928717851638794,0.0003,100,0.017787253,0.09621404856443405,-1.7217960514128208,0.19094750826188828,0.25712890625
39,24576,12,621,4.94,-0.24839999999999993,-0.011537129365024157,0.2,-0.010793328285217285,0.0003,110,0.01717353,0.09212607145309448,-1.691467633843422,0.19689117437956155,0.255517578125
42,26624,13,620,4.96,-0.10929999999999998,-0.009656037244712933,0.2,-0.0031391382217407227,0.0003,120,0.020503778,0.06636982411146164,-1.6746994290500878,0.17205789799772903,0.249267578125
46,28672,14,620,4.99,-0.14939999999999998,-0.012970984316052637,0.2,0.001085817813873291,0.0003,130,0.022274628,0.025366339832544327,-1.6611963108181953,0.0862910472474141,0.28173828125
49,30720,15,619,4.98,-0.1493,-0.013805268313444686,0.2,0.0011401772499084473,0.0003,140,0.016721873,0.003985317423939705,-1.6315215215086938,0.11084065642189671,0.296630859375
52,32768,16,619,4.95,-0.1291,-0.008589468186255545,0.2,-0.012876272201538086,0.0003,150,0.017898794,0.07747684419155121,-1.6018204927444457,0.11754272210200725,0.290234375
56,34816,17,618,4.98,-0.08960000000000001,-0.009619516936072613,0.2,0.004829227924346924,0.0003,160,0.018104976,0.043787211179733276,-1.600457088276744,0.09932081739661953,0.29306640625
59,36864,18,618,4.99,-0.1494,-0.00688451852183789,0.2,-0.009084582328796387,0.0003,170,0.020450564,0.00669935904443264,-1.6045246697962283,0.05715880762058987,0.27158203125
62,38912,19,618,5.0,-0.06989999999999999,-0.008769863890483976,0.2,-0.00021636486053466797,0.0003,180,0.022693645,0.014716178178787231,-1.6119306713342667,0.08811463027932405,0.31708984375
66,40960,20,618,5.0,-0.0898,-0.007728579371178057,0.2,0.0009660124778747559,0.0003,190,0.019571988,0.004862206056714058,-1.6140365891158581,0.0674420409999584,0.280859375
69,43008,21,617,5.0,-0.04999999999999999,-0.006709962183231255,0.2,-0.011989116668701172,0.0003,200,0.019060545,-0.05316679924726486,-1.625655749440193,0.05677097624970884,0.29375
72,45056,22,617,4.98,-0.06969999999999998,-0.010669413686264307,0.2,0.004850268363952637,0.0003,210,0.024721542,0.014871320687234402,-1.6192047033458947,0.03681161086205975,0.272509765625
76,47104,23,617,4.99,-0.08970000000000003,-0.00759809474402573,0.2,-0.018779993057250977,0.0003,220,0.018404435,0.01873832195997238,-1.5999790377914906,0.025622695519859916,0.24599609375
79,49152,24,617,5.0,-0.06989999999999999,-0.009732645071926527,0.2,0.0002015233039855957,0.0003,230,0.016209688,-0.021118778735399246,-1.572190073505044,0.03214789808389469,0.285888671875
83,51200,25,616,4.99,-0.06979999999999999,-0.007595385993772652,0.2,-0.0019844770431518555,0.0003,240,0.016437892,0.0006322674453258514,-1.5600048314779997,0.05684429561442812,0.27666015625
