time/total_timesteps,time/iterations,rollout/ep_rew_mean,time/time_elapsed,time/fps,rollout/ep_len_mean,train/loss,train/explained_variance,train/entropy_loss,train/learning_rate,train/value_loss,train/policy_gradient_loss,train/approx_kl,train/clip_fraction,train/n_updates,train/clip_range
2048,1,-0.022138099999999987,1,1068,4.87,,,,,,,,,,
4096,2,-0.12366192999999999,6,657,4.88,0.15319082140922546,0.007558286190032959,-4.2733722373843195,0.0003,0.3677566949161701,-0.03377952675364213,0.020750608,0.38193359375,10,0.2
6144,3,0.04452142000000001,10,578,4.9,0.30163106322288513,-0.0002862215042114258,-4.246193246543408,0.0003,0.4751165859866887,-0.025176353388815187,0.019057514,0.323046875,20,0.2
8192,4,0.05360316000000001,14,550,4.93,0.12188728153705597,-0.0006592273712158203,-4.218772178888321,0.0003,0.4768239574506879,-0.03834135504730511,0.019154038,0.415234375,30,0.2
10240,5,0.04572541000000001,18,544,4.88,0.10548822581768036,-4.696846008300781e-05,-4.176257668435573,0.0003,0.4224130010232329,-0.041085420960735065,0.022599678,0.457568359375,40,0.2
12288,6,-0.007305550000000007,23,517,4.83,0.20938526093959808,-0.00012028217315673828,-4.138053159415722,0.0003,0.4674408143851906,-0.033886732593236955,0.019634202,0.425830078125,50,0.2
14336,7,0.003015109999999996,27,515,4.7,0.24111723899841309,-0.0003236532211303711,-4.103064332902432,0.0003,0.6012881746981293,-0.03050513205525931,0.018362636,0.34208984375,60,0.2
16384,8,0.23736109,32,511,4.74,0.28619763255119324,0.00043708086013793945,-4.08851705789566,0.0003,0.6507868963293731,-0.035194257798139006,0.018881287,0.36220703125,70,0.2
