time/fps,rollout/ep_rew_mean,rollout/ep_len_mean,time/total_timesteps,time/time_elapsed,time/iterations,train/policy_gradient_loss,train/value_loss,train/entropy_loss,train/clip_range,train/learning_rate,train/approx_kl,train/clip_fraction,train/explained_variance,train/n_updates,train/loss
1089,-0.13724922,4.86,2048,1,1,,,,,,,,,,
706,-0.13411826999999998,4.87,4096,5,2,-0.03849051270226482,0.30878032095497476,-4.567545855045319,0.2,0.0003,0.020073412,0.466748046875,-0.00886082649230957,10,0.07204672694206238
634,-0.09316430000000003,4.85,6144,9,3,-0.03846025906677823,0.28725986995268615,-4.544601427018643,0.2,0.0003,0.02017204,0.474609375,-0.0010672807693481445,20,0.11373739689588547
