rollout/ep_rew_mean,time/fps,time/iterations,rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,train/clip_range,train/entropy_loss,train/policy_gradient_loss,train/explained_variance,train/learning_rate,train/value_loss,train/approx_kl,train/n_updates,train/loss,train/clip_fraction
-0.38579999999999987,948,1,4.75,2,2048,,,,,,,,,,
-0.3071,628,2,4.84,6,4096,0.2,-4.221701456606388,-0.02147950796643272,-0.015005826950073242,0.0003,0.3403013084316626,0.015633635,10,0.11680188775062561,0.2705078125
-0.48529999999999973,563,3,4.75,10,6144,0.2,-4.213802325725555,-0.023333535334677434,-0.00027620792388916016,0.0003,0.3453719523036852,0.016773427,20,0.16354307532310486,0.304248046875
