time/total_timesteps,time/fps,time/time_elapsed,time/iterations,rollout/ep_len_mean,rollout/ep_rew_mean,train/clip_range,train/value_loss,train/n_updates,train/policy_gradient_loss,train/learning_rate,train/approx_kl,train/explained_variance,train/clip_fraction,train/loss,train/entropy_loss
2048,1154,1,1,2.98,-0.36810000000000004,,,,,,,,,,
4096,789,5,2,2.96,-0.30820000000000003,0.2,0.32984776543453337,10,-0.02237964529776946,0.0003,0.016836617,-0.009677886962890625,0.2720703125,0.1542975753545761,-3.2048439159989357
6144,714,8,3,2.97,-0.20879999999999996,0.2,0.33881065296009183,20,-0.01005706654395908,0.0003,0.0122087,-0.0023404359817504883,0.12548828125,0.16079536080360413,-3.203599528968334
