time/fps,time/iterations,time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,train/approx_kl,train/n_updates,train/clip_range,train/entropy_loss,train/learning_rate,train/explained_variance,train/policy_gradient_loss,train/clip_fraction,train/loss,train/value_loss
905,1,2,2048,1.0,-0.009999999999999998,,,,,,,,,,
656,2,6,4096,1.0,-0.009999999999999998,0.0,10,0.2,-1.609424352645874,0.0003,nan,0.0,0.0,8.782037597132586e-16,0.0013132096223214948
603,3,10,6144,1.0,-0.009999999999999998,0.0,20,0.2,-1.609424352645874,0.0003,nan,0.0,0.0,3.903127820947816e-16,9.02958805816534e-16
