time/total_timesteps,rollout/ep_len_mean,time/fps,time/time_elapsed,time/iterations,rollout/ep_rew_mean,train/loss,train/n_updates,train/clip_range,train/learning_rate,train/value_loss,train/explained_variance,train/approx_kl,train/entropy_loss,train/clip_fraction,train/policy_gradient_loss
2048,3.71,712,2,1,-1.7087,,,,,,,,,,
4096,4.16,598,6,2,-1.4147,0.16443708539009094,10,0.2,0.0003,0.6284582402557135,-0.03824949264526367,0.007974271,-2.072780131548643,0.05263671875,-0.022961411383585074
6144,4.24,570,10,3,-1.2364,0.3195602297782898,20,0.2,0.0003,0.7029292993247509,0.024432122707366943,0.014798395,-2.055082857608795,0.15419921875,-0.038822909715236165
8192,4.55,567,14,4,-0.9211,0.32043346762657166,30,0.2,0.0003,0.7714439021423459,0.01812988519668579,0.017370168,-2.0206588700413706,0.151171875,-0.04064780228363816
10240,4.57,565,18,5,-0.7222999999999999,0.322613000869751,40,0.2,0.0003,0.7658140100538731,0.013198316097259521,0.015033228,-1.9749466270208358,0.14384765625,-0.03430572100915015
12288,4.91,566,21,6,-0.5664999999999999,0.2566920518875122,50,0.2,0.0003,0.6671469292603434,0.015611350536346436,0.013741358,-1.9285861138254403,0.176318359375,-0.032433156738989055
14336,4.83,562,25,7,-0.4263999999999998,0.23877157270908356,60,0.2,0.0003,0.5126837687566876,-8.106231689453125e-05,0.014017258,-1.8829626578837633,0.1533203125,-0.025714350360794926
16384,4.85,561,29,8,-0.38679999999999987,0.12759548425674438,70,0.2,0.0003,0.44869275237433615,-0.003309011459350586,0.014440069,-1.8522648476064205,0.194482421875,-0.024905894231051207
