time/fps,time/iterations,time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,train/approx_kl,train/n_updates,train/clip_range,train/entropy_loss,train/learning_rate,train/explained_variance,train/policy_gradient_loss,train/clip_fraction,train/loss,train/value_loss
975,1,2,2048,1.0,-0.009999999999999998,,,,,,,,,,
678,2,6,4096,1.0,-0.009999999999999998,0.0,10,0.2,-1.6094285249710083,0.0003,-63.0,0.0,0.0,6.262351748276274e-16,8.144083941366208e-05
633,3,9,6144,1.0,-0.009999999999999998,0.0,20,0.2,-1.6094285249710083,0.0003,nan,0.0,0.0,3.903127820947816e-18,5.724939836429521e-16
