rollout/ep_rew_mean,time/fps,time/iterations,rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,train/clip_range,train/entropy_loss,train/policy_gradient_loss,train/explained_variance,train/learning_rate,train/value_loss,train/approx_kl,train/n_updates,train/loss,train/clip_fraction
-1.9645000000000001,1167,1,3.42,1,2048,,,,,,,,,,
-1.9070999999999998,826,2,3.65,4,4096,0.2,-1.5997944712638854,-0.034645789171918295,-0.08890914916992188,0.0003,0.27097406548855363,0.02062517,10,0.017331667244434357,0.159375
-1.6918999999999997,752,3,4.02,8,6144,0.2,-1.5541756197810173,-0.03620032936159987,-0.008617877960205078,0.0003,0.31700428472831843,0.021555465,20,0.07798544317483902,0.2216796875
