time/total_timesteps,time/fps,time/time_elapsed,time/iterations,rollout/ep_len_mean,rollout/ep_rew_mean,train/clip_range,train/value_loss,train/n_updates,train/policy_gradient_loss,train/learning_rate,train/approx_kl,train/explained_variance,train/clip_fraction,train/loss,train/entropy_loss
2048,960,2,1,2.75,-0.9627999999999999,,,,,,,,,,
4096,658,6,2,2.82,-0.8042999999999999,0.2,0.9449061600491404,10,-0.05939932820037939,0.0003,0.027393868,-0.03581809997558594,0.178466796875,0.3502956032752991,-1.5980196475982666
6144,546,11,3,2.92,-0.4471,0.2,0.7879350405186415,20,-0.05435429383069277,0.0003,0.030606708,0.005211591720581055,0.160693359375,0.25707969069480896,-1.5430140867829323
