time/fps,time/iterations,time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,train/approx_kl,train/n_updates,train/clip_range,train/entropy_loss,train/learning_rate,train/explained_variance,train/policy_gradient_loss,train/clip_fraction,train/loss,train/value_loss
952,1,2,2048,1.0,-0.009999999999999998,,,,,,,,,,
667,2,6,4096,1.0,-0.009999999999999998,0.015474303,10,0.2,-2.0672905899584295,0.0003,nan,-0.6006357032805681,0.12060546875,-0.6019304990768433,0.00036070976795278753
605,3,10,6144,1.0,-0.009999999999999998,0.00022975929,20,0.2,-2.0598988339304922,0.0003,nan,0.0,0.0,3.5128150388530344e-17,1.3496148643099559e-16
