time/total_timesteps,time/fps,time/time_elapsed,time/iterations,rollout/ep_len_mean,rollout/ep_rew_mean,train/clip_range,train/value_loss,train/n_updates,train/policy_gradient_loss,train/learning_rate,train/approx_kl,train/explained_variance,train/clip_fraction,train/loss,train/entropy_loss
2048,916,2,1,2.98,-0.16909999999999997,,,,,,,,,,
4096,550,7,2,2.98,-0.16910000000000003,0.2,0.2914865383179858,10,-0.01570386084058555,0.0003,0.014956391,0.0015690922737121582,0.2115234375,0.16013669967651367,-3.2461445152759554
6144,518,11,3,2.98,-0.18900000000000006,0.2,0.3232336072484031,20,-0.0156493164395215,0.0003,0.015116151,-0.0020389556884765625,0.19619140625,0.1982719600200653,-3.23437038064003
