time/total_timesteps,time/fps,time/time_elapsed,time/iterations,rollout/ep_len_mean,rollout/ep_rew_mean,train/clip_range,train/value_loss,train/n_updates,train/policy_gradient_loss,train/learning_rate,train/approx_kl,train/explained_variance,train/clip_fraction,train/loss,train/entropy_loss
2048,867,2,1,2.98,-0.10939999999999993,,,,,,,,,,
4096,493,8,2,3.0,-0.0698,0.2,0.14046445442463665,10,-0.030348835411132313,0.0003,0.022203857,-0.0002664327621459961,0.427587890625,0.0487426221370697,-4.459573647379875
6144,463,13,3,2.99,-0.10949999999999992,0.2,0.10722143892949135,20,-0.026513848481408787,0.0003,0.017944347,-4.1961669921875e-05,0.36064453125,0.06387920677661896,-4.450853408873082
