time/fps,time/iterations,time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,train/approx_kl,train/n_updates,train/clip_range,train/entropy_loss,train/learning_rate,train/explained_variance,train/policy_gradient_loss,train/clip_fraction,train/loss,train/value_loss
706,1,2,2048,1.0,-0.009999999999999998,,,,,,,,,,
583,2,7,4096,1.0,-0.009999999999999998,0.0,10,0.2,-2.772578716278076,0.0003,nan,0.0,0.0,1.0842021724855044e-15,0.0007015415119712964
554,3,11,6144,1.0,-0.009999999999999998,0.0,20,0.2,-2.772578716278076,0.0003,nan,0.0,0.0,6.938893903907228e-18,5.915407053080912e-16
