time/iterations,time/time_elapsed,rollout/ep_len_mean,time/fps,rollout/ep_rew_mean,time/total_timesteps,train/clip_fraction,train/n_updates,train/value_loss,train/clip_range,train/entropy_loss,train/policy_gradient_loss,train/approx_kl,train/explained_variance,train/loss,train/learning_rate
1,2,4.73,960,-0.22313333999999999,2048,,,,,,,,,,
2,7,4.67,563,-0.35368097000000004,4096,0.238232421875,10,0.6425255515612662,0.2,-3.7007095336914064,-0.024772788351401686,0.014755377,-0.003309488296508789,0.3260161578655243,0.0003
3,11,4.72,529,-0.07575716999999998,6144,0.289599609375,20,0.6586559752933681,0.2,-3.6719547122716905,-0.026969198347069324,0.018158084,-0.0009154081344604492,0.3492806851863861,0.0003
4,15,4.71,515,-0.09062854999999997,8192,0.2345703125,30,0.7155358755961061,0.2,-3.6638713419437408,-0.023729938712494913,0.016467072,-0.003133416175842285,0.2530345916748047,0.0003
5,21,4.67,481,-0.005223849999999986,10240,0.306005859375,40,0.7235531176440417,0.2,-3.626843585819006,-0.029830228605715093,0.018102437,-0.002063155174255371,0.30251842737197876,0.0003
6,25,4.81,477,0.1724333,12288,0.26455078125,50,0.7756846304051578,0.2,-3.6051307894289493,-0.024340115543600403,0.018836938,0.004075407981872559,0.4347706437110901,0.0003
7,30,4.77,476,0.13951899999999998,14336,0.21103515625,60,0.7549766891635954,0.2,-3.589470438659191,-0.021288774500135332,0.01711915,0.0036051273345947266,0.32166144251823425,0.0003
8,34,4.82,476,0.27128569999999996,16384,0.26572265625,70,0.7536357092671097,0.2,-3.5684848710894586,-0.029466005067661172,0.017610345,0.02181607484817505,0.35848453640937805,0.0003
