time/fps,time/iterations,time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,train/approx_kl,train/n_updates,train/clip_range,train/entropy_loss,train/learning_rate,train/explained_variance,train/policy_gradient_loss,train/clip_fraction,train/loss,train/value_loss
922,1,2,2048,1.0,-0.009999999999999998,,,,,,,,,,
655,2,6,4096,1.0,-0.009999999999999998,0.0,10,0.2,-2.197219133377075,0.0003,1.0,0.0,0.0,9.992007221626409e-16,7.034483079639007e-05
599,3,10,6144,1.0,-0.009999999999999998,0.0,20,0.2,-2.197219133377075,0.0003,nan,0.0,0.0,9.75781955236954e-17,1.4356652802346991e-15
