time/total_timesteps,time/iterations,rollout/ep_rew_mean,time/time_elapsed,time/fps,rollout/ep_len_mean,train/loss,train/explained_variance,train/entropy_loss,train/learning_rate,train/value_loss,train/policy_gradient_loss,train/approx_kl,train/clip_fraction,train/n_updates,train/clip_range
2048,1,-0.24962145,1,1082,4.7,,,,,,,,,,
4096,2,-0.12461431999999999,5,710,4.67,0.195075124502182,-0.0045593976974487305,-3.7925754092633723,0.0003,0.598127159383148,-0.02866363413631916,0.015682336,0.2947265625,10,0.2
6144,3,-0.05535957999999996,9,644,4.77,0.3228493332862854,-0.003430962562561035,-3.776272639632225,0.0003,0.5908799536526204,-0.026563856068241874,0.017767128,0.28798828125,20,0.2
8192,4,0.09163567,13,611,4.86,0.2726045548915863,-0.001146554946899414,-3.7411995783448218,0.0003,0.6142851220443845,-0.028224339090229478,0.017356973,0.316943359375,30,0.2
10240,5,0.11623807000000001,17,595,4.8,0.36925366520881653,-0.0008051395416259766,-3.712885759025812,0.0003,0.6094172459095717,-0.028284891654038802,0.018249057,0.298681640625,40,0.2
12288,6,0.12275472000000003,20,585,4.8,0.4295763373374939,0.0032619237899780273,-3.6707119181752206,0.0003,0.7557178938761353,-0.03005075474648038,0.019191686,0.316552734375,50,0.2
14336,7,0.13164281999999997,24,578,4.75,0.3411937355995178,0.0114365816116333,-3.6313403725624083,0.0003,0.7830001259222626,-0.025179992672929075,0.014978003,0.2546875,60,0.2
16384,8,0.08704045000000002,28,574,4.74,0.41107338666915894,0.022541522979736328,-3.591310118883848,0.0003,0.801350099593401,-0.025224625250848474,0.017338477,0.264599609375,70,0.2
