time/fps,time/iterations,time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,train/approx_kl,train/n_updates,train/clip_range,train/entropy_loss,train/learning_rate,train/explained_variance,train/policy_gradient_loss,train/clip_fraction,train/loss,train/value_loss
964,1,2,2048,1.0,-0.009999999999999998,,,,,,,,,,
676,2,6,4096,1.0,-0.009999999999999998,0.0,10,0.2,-1.6094197034835815,0.0003,nan,0.0,0.0,1.0842021724855044e-17,0.008003775024330216
615,3,9,6144,1.0,-0.009999999999999998,0.0,20,0.2,-1.6094197034835815,0.0003,nan,0.0,0.0,1.2533377113932431e-16,2.2481745198116297e-16
