time/fps,time/iterations,time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,train/approx_kl,train/n_updates,train/clip_range,train/entropy_loss,train/learning_rate,train/explained_variance,train/policy_gradient_loss,train/clip_fraction,train/loss,train/value_loss
945,1,2,2048,1.0,-0.009999999999999998,,,,,,,,,,
574,2,7,4096,1.0,-0.009999999999999998,0.0,10,0.2,-2.0794267654418945,0.0003,-15.0,0.0,0.0,2.1250362580715887e-15,7.247698169347341e-05
551,3,11,6144,1.0,-0.009999999999999998,0.0,20,0.2,-2.0794267654418945,0.0003,nan,0.0,0.0,8.782037597132586e-16,1.3997429517548233e-15
