time/iterations,time/time_elapsed,rollout/ep_len_mean,time/fps,rollout/ep_rew_mean,time/total_timesteps,train/clip_fraction,train/n_updates,train/value_loss,train/clip_range,train/entropy_loss,train/policy_gradient_loss,train/approx_kl,train/explained_variance,train/loss,train/learning_rate
1,6,4.76,316,-0.23250478999999996,2048,,,,,,,,,,
2,13,4.73,311,-0.28578096,4096,0.3521484375,10,0.3690888251643628,0.2,-4.274143593013287,-0.0285370406912989,0.019513462,-0.0014982223510742188,0.17509795725345612,0.0003
3,17,4.85,347,-0.0428667,6144,0.30947265625,20,0.46524601955898104,0.2,-4.2561240762472154,-0.026619416505855042,0.01954421,0.00047135353088378906,0.2976061999797821,0.0003
4,22,4.87,369,-0.07399048999999996,8192,0.40966796875,30,0.4137032704660669,0.2,-4.232131524384021,-0.03412402974208817,0.024539772,-0.0007276535034179688,0.1622834950685501,0.0003
5,26,4.92,383,0.07682377999999998,10240,0.376416015625,40,0.45154891470447184,0.2,-4.209908716380596,-0.033055849201628004,0.019014966,0.0008041262626647949,0.15593832731246948,0.0003
6,31,4.84,392,0.010499970000000003,12288,0.35234375,50,0.4771635026205331,0.2,-4.176594531536102,-0.02979186307202326,0.020323668,-0.0003527402877807617,0.14003244042396545,0.0003
7,35,4.75,401,0.035033290000000016,14336,0.381201171875,60,0.4600203056354076,0.2,-4.131746429204941,-0.03328123898827471,0.019536931,0.00044733285903930664,0.2819814383983612,0.0003
8,40,4.84,407,0.22837139,16384,0.35458984375,70,0.6450613944791257,0.2,-4.1101415902376175,-0.03130502331041498,0.01957026,0.0006510615348815918,0.24081628024578094,0.0003
