time/fps,rollout/ep_len_mean,rollout/ep_rew_mean,time/iterations,time/total_timesteps,time/time_elapsed,train/clip_fraction,train/approx_kl,train/value_loss,train/n_updates,train/clip_range,train/loss,train/policy_gradient_loss,train/explained_variance,train/learning_rate,train/entropy_loss
996,4.82,-0.3249,1,2048,2,,,,,,,,,,
608,4.9,-0.17189999999999997,2,4096,6,0.372119140625,0.020731818,0.35593704488128425,10,0.2,0.13761532306671143,-0.027315418804937507,0.0017648935317993164,0.0003,-4.327546921372414
548,4.83,-0.17029999999999998,3,6144,11,0.348828125,0.026144104,0.40831730274949224,20,0.2,0.1826990395784378,-0.030823513815994373,-0.00040531158447265625,0.0003,-4.3019284680485725
501,4.85,-0.09429999999999998,4,8192,16,0.44912109375,0.02121608,0.39320331276394427,30,0.2,0.1999092847108841,-0.038088536931900306,-0.0010782480239868164,0.0003,-4.299023081362248
494,4.88,-0.013499999999999991,5,10240,20,0.3919921875,0.020998146,0.39283108050003646,40,0.2,0.18347454071044922,-0.03051574885394075,0.0012274980545043945,0.0003,-4.270774853229523
488,4.84,-0.18349999999999997,6,12288,25,0.354443359375,0.018158251,0.44479092308320106,50,0.2,0.17323708534240723,-0.031119722133735195,0.0004875659942626953,0.0003,-4.256569935381412
475,4.91,-0.07930000000000001,7,14336,30,0.395947265625,0.020299083,0.4496510556899011,60,0.2,0.1604611575603485,-0.03413818649278255,0.00021159648895263672,0.0003,-4.223286198079586
474,4.81,-0.08249999999999996,8,16384,34,0.362158203125,0.020371124,0.4157385153346695,70,0.2,0.1882074624300003,-0.03045271709415829,0.0006143450736999512,0.0003,-4.211467845737934
474,4.85,0.13810000000000003,9,18432,38,0.376611328125,0.02046675,0.5711289014667272,80,0.2,0.26730966567993164,-0.034411779951187785,0.0005870461463928223,0.0003,-4.179286806285381
468,4.73,-0.07439999999999998,10,20480,43,0.405322265625,0.020151902,0.5282903911545873,90,0.2,0.16040661931037903,-0.036151019668614025,0.0014379620552062988,0.0003,-4.137923896312714
468,4.74,0.011900000000000016,11,22528,48,0.27080078125,0.017460067,0.6032374882139265,100,0.2,0.3052028715610504,-0.020770293846726417,0.01415860652923584,0.0003,-4.084974345564842
469,4.78,0.2273,12,24576,52,0.2802734375,0.01749607,0.6488902429118752,110,0.2,0.2602279782295227,-0.02802923722556443,0.05147045850753784,0.0003,-4.075565958023072
470,4.68,0.059100000000000014,13,26624,56,0.25458984375,0.016036984,0.6195475609973073,120,0.2,0.35874542593955994,-0.023963827114494053,0.06417161226272583,0.0003,-4.081204281002283
463,4.76,0.27759999999999996,14,28672,61,0.28515625,0.017923199,0.6881092483177781,130,0.2,0.3974696397781372,-0.025318049592897296,0.06322050094604492,0.0003,-4.059373963624239
463,4.83,0.5794,15,30720,66,0.274072265625,0.017351646,0.69076117426157,140,0.2,0.30894985795021057,-0.03200106262447662,0.06999695301055908,0.0003,-3.897838593274355
465,4.77,0.4158,16,32768,70,0.2998046875,0.018216865,0.7450625827535987,150,0.2,0.39803749322891235,-0.04329902361496352,0.07191246747970581,0.0003,-3.8360123820602894
463,4.87,0.6003,17,34816,75,0.288720703125,0.020449629,0.685086765140295,160,0.2,0.3283158540725708,-0.03886039885255741,0.13911408185958862,0.0003,-3.7753781296312807
465,4.92,0.8330999999999997,18,36864,79,0.290478515625,0.018354308,0.6233552182093263,170,0.2,0.24272306263446808,-0.032652329122356605,0.19693714380264282,0.0003,-3.6621588692069054
466,4.92,0.8097,19,38912,83,0.325146484375,0.020523231,0.4207920572720468,180,0.2,0.11303102970123291,-0.03785601825366029,0.263607919216156,0.0003,-3.631709314137697
468,4.93,0.8948999999999999,20,40960,87,0.3333984375,0.019970257,0.5385019710287452,190,0.2,0.23874831199645996,-0.03629391320719151,0.21006709337234497,0.0003,-3.5907526195049284
464,4.89,0.8395,21,43008,92,0.34326171875,0.027669117,0.3809787292033434,200,0.2,0.12086449563503265,-0.035671891827951184,0.30781251192092896,0.0003,-3.4710536934435368
465,4.95,0.9894999999999999,22,45056,96,0.3521484375,0.026210204,0.373868092847988,210,0.2,0.10291608422994614,-0.030267504582297988,0.33730214834213257,0.0003,-3.4598332718014717
466,4.92,1.1485,23,47104,101,0.32138671875,0.03290198,0.2645282723126002,220,0.2,0.08284017443656921,-0.02895102705224417,0.44769150018692017,0.0003,-3.332638106495142
463,4.82,1.0611,24,49152,106,0.264404296875,0.020250157,0.33066730364225805,230,0.2,0.15790605545043945,-0.019050705015251877,0.4262891411781311,0.0003,-3.1554206244647505
464,4.92,1.2065000000000001,25,51200,110,0.258740234375,0.024754783,0.29066948511172086,240,0.2,0.07716095447540283,-0.025730611362087076,0.4748794436454773,0.0003,-3.0913800999522207
