snapshot,issue_id,reward,severity,effort_minutes,created_at
2021-01-01 00:00:00+00:00,AZBbMaml-vc9aDr8e5u6,7.75,HIGH,5,2020-12-30 20:14:13
2021-01-01 00:00:00+00:00,AZBbMaml-vc9aDr8e5u7,7.75,HIGH,5,2020-12-30 20:14:13
2021-02-01 00:00:00+00:00,AZBbMXOD-vc9aDr8e5rC,7.9,HIGH,2,2017-06-28 16:52:27
2021-02-01 00:00:00+00:00,AZBbMZPo-vc9aDr8e5ti,3.75,MEDIUM,5,2021-01-06 18:31:40
2021-02-01 00:00:00+00:00,AZUWLyfr36iphIe0EWXm,0.9,INFO,2,2021-01-06 18:31:40
2021-02-01 00:00:00+00:00,AZUWLyf936iphIe0EWXn,0.9,INFO,2,2021-01-06 18:31:40
2021-02-01 00:00:00+00:00,AZUWLygN36iphIe0EWXo,0.9,INFO,2,2021-01-06 18:31:40
2021-03-01 00:00:00+00:00,AZBbMYxq-vc9aDr8e5sm,7.75,HIGH,5,2018-09-24 18:30:54
2021-03-01 00:00:00+00:00,AZBbMZPo-vc9aDr8e5ti,3.75,MEDIUM,5,2021-01-06 18:31:40
2021-03-01 00:00:00+00:00,AZUWLyfr36iphIe0EWXm,0.9,INFO,2,2021-01-06 18:31:40
2021-03-01 00:00:00+00:00,AZUWLyf936iphIe0EWXn,0.9,INFO,2,2021-01-06 18:31:40
2021-03-01 00:00:00+00:00,AZUWLygN36iphIe0EWXo,0.9,INFO,2,2021-01-06 18:31:40
2021-04-01 00:00:00+00:00,AZBbMYxq-vc9aDr8e5sm,7.75,HIGH,5,2018-09-24 18:30:54
2021-04-01 00:00:00+00:00,AZBbMZPo-vc9aDr8e5ti,3.75,MEDIUM,5,2021-01-06 18:31:40
2021-04-01 00:00:00+00:00,AZUWLwwS36iphIe0EWVg,0.9,INFO,2,2021-03-18 16:28:27
2021-04-01 00:00:00+00:00,AZUWLyfr36iphIe0EWXm,0.9,INFO,2,2021-01-06 18:31:40
2021-04-01 00:00:00+00:00,AZUWLyf936iphIe0EWXn,0.9,INFO,2,2021-01-06 18:31:40
2021-05-01 00:00:00+00:00,AZBbMaLB-vc9aDr8e5uV,7.75,HIGH,5,2020-04-01 23:20:33
2021-05-01 00:00:00+00:00,AZOLYPDQ2vcmJlCxpCdC,1.9,LOW,2,2021-04-14 02:11:34
2021-05-01 00:00:00+00:00,AZOLYRG32vcmJlCxpCeM,1.9,LOW,2,2021-04-09 15:43:16
2021-05-01 00:00:00+00:00,AYD3mRodQQwKUSAfuvSG,1.75,LOW,5,2021-04-21 20:14:50
2021-05-01 00:00:00+00:00,AYD3mRodQQwKUSAfuvSH,1.75,LOW,5,2021-04-21 20:14:50
2021-06-01 00:00:00+00:00,AZBbMZJD-vc9aDr8e5tY,7.75,HIGH,5,2018-07-13 19:16:57
2021-06-01 00:00:00+00:00,AZOLYPDQ2vcmJlCxpCdC,1.9,LOW,2,2021-04-14 02:11:34
2021-06-01 00:00:00+00:00,AZOLYRG32vcmJlCxpCeM,1.9,LOW,2,2021-04-09 15:43:16
2021-06-01 00:00:00+00:00,AYD3mRodQQwKUSAfuvSG,1.75,LOW,5,2021-04-21 20:14:50
2021-06-01 00:00:00+00:00,AYD3mRodQQwKUSAfuvSH,1.75,LOW,5,2021-04-21 20:14:50
2021-07-01 00:00:00+00:00,AZBbMa8L-vc9aDr8e5wD,7.9,HIGH,2,2021-06-09 21:28:51
2021-07-01 00:00:00+00:00,AZBbMa8L-vc9aDr8e5wE,7.9,HIGH,2,2021-06-09 21:28:51
2021-07-01 00:00:00+00:00,AZBbMbWX-vc9aDr8e5w7,7.75,HIGH,5,2020-09-01 20:30:24
2021-07-01 00:00:00+00:00,AXnyP2SXYuM6EcYXJkka,1.75,LOW,5,2021-06-09 19:21:07
2021-07-01 00:00:00+00:00,AYD3mRodQQwKUSAfuvSG,1.75,LOW,5,2021-04-21 20:14:50
2021-08-01 00:00:00+00:00,AZBbMZJD-vc9aDr8e5tW,7.75,HIGH,5,2019-02-01 23:45:44
2021-08-01 00:00:00+00:00,AZBbMYM--vc9aDr8e5sE,1.9,LOW,2,2021-07-16 17:44:17
2021-08-01 00:00:00+00:00,AXqxDVeFu9ZkpM94-jh3,1.9,LOW,2,2021-07-15 20:17:43
2021-08-01 00:00:00+00:00,AZOLYPDn2vcmJlCxpCdD,1.9,LOW,2,2021-07-01 00:15:56
2021-08-01 00:00:00+00:00,AYegSb70QrUJwQ4hS6nE,1.0,INFO,0,2021-07-16 20:03:19
2021-09-01 00:00:00+00:00,AZBbMZJD-vc9aDr8e5tW,7.75,HIGH,5,2019-02-01 23:45:44
2021-09-01 00:00:00+00:00,AZBbMYvK-vc9aDr8e5sd,7.75,HIGH,5,2021-08-13 18:30:51
2021-09-01 00:00:00+00:00,AZBbMYvK-vc9aDr8e5se,7.75,HIGH,5,2021-08-13 18:30:51
2021-09-01 00:00:00+00:00,AXtb6LNMEsuhfa-_Ra3q,1.9,LOW,2,2021-08-19 00:49:02
2021-09-01 00:00:00+00:00,AXtb6LNMEsuhfa-_Ra3r,1.9,LOW,2,2021-08-19 00:49:02
2021-10-01 00:00:00+00:00,AZBbMZJD-vc9aDr8e5tY,7.75,HIGH,5,2018-07-13 19:16:57
2021-10-01 00:00:00+00:00,AXvBiFcHvtEKb2S1GgJA,1.95,LOW,1,2021-09-07 18:24:45
2021-10-01 00:00:00+00:00,AZIFH-buVWiQvDVu_HRH,1.25,LOW,15,2021-09-07 17:47:00
2021-10-01 00:00:00+00:00,AZUWLxCf36iphIe0EWWQ,0.9,INFO,2,2021-09-10 23:56:47
2021-10-01 00:00:00+00:00,AZUWLxCf36iphIe0EWWR,0.9,INFO,2,2021-09-10 23:56:47
2021-11-01 00:00:00+00:00,AZBbMbPS-vc9aDr8e5wW,7.75,HIGH,5,2019-12-18 19:12:18
2021-11-01 00:00:00+00:00,AZBbMaQn-vc9aDr8e5uj,7.75,HIGH,5,2021-10-27 06:10:39
2021-11-01 00:00:00+00:00,AZBbMaQc-vc9aDr8e5ui,7.75,HIGH,5,2021-10-27 06:10:39
2021-11-01 00:00:00+00:00,AZCZ4nKO51sfoL4w8vaN,3.75,MEDIUM,5,2021-10-27 06:10:39
2021-11-01 00:00:00+00:00,AZCZ4nKO51sfoL4w8vaM,1.95,LOW,1,2021-10-27 06:10:39
2021-12-01 00:00:00+00:00,AZBbMbPS-vc9aDr8e5wT,7.75,HIGH,5,2019-12-18 19:12:18
2021-12-01 00:00:00+00:00,AZUWL0kh36iphIe0EWat,0.9,INFO,2,2021-11-12 19:38:10
2021-12-01 00:00:00+00:00,AZUWL0kh36iphIe0EWas,0.9,INFO,2,2021-11-12 19:38:10
2021-12-01 00:00:00+00:00,AZUWL0ce36iphIe0EWaT,0.9,INFO,2,2021-11-12 19:38:10
2021-12-01 00:00:00+00:00,AZUWL0ce36iphIe0EWaS,0.9,INFO,2,2021-11-12 19:38:10
2022-01-01 00:00:00+00:00,AZBbMZuj-vc9aDr8e5tt,7.75,HIGH,5,2019-08-27 22:16:22
2022-01-01 00:00:00+00:00,AZBbMas8-vc9aDr8e5vb,1.5,LOW,10,2021-12-17 20:32:03
2022-01-01 00:00:00+00:00,AX3KRaLwJwGfmv2WI23H,1.0,LOW,20,2021-12-17 21:12:55
2022-01-01 00:00:00+00:00,AZUWL0do36iphIe0EWaV,0.9,INFO,2,2021-12-22 22:40:42
2022-01-01 00:00:00+00:00,AZUWLxbX36iphIe0EWWo,0.9,INFO,2,2021-12-17 20:32:03
2022-02-01 00:00:00+00:00,AZBbMY1f-vc9aDr8e5s0,7.75,HIGH,5,2020-01-10 23:51:46
2022-02-01 00:00:00+00:00,AZBbMbU8-vc9aDr8e5wr,3.75,MEDIUM,5,2022-01-21 21:16:43
2022-02-01 00:00:00+00:00,AZUWLyAl36iphIe0EWXQ,0.9,INFO,2,2022-01-29 01:46:54
2022-02-01 00:00:00+00:00,AZUWLw1436iphIe0EWV2,0.9,INFO,2,2022-01-26 02:03:01
2022-02-01 00:00:00+00:00,AZUWL0aa36iphIe0EWaI,0.9,INFO,2,2022-01-21 21:16:43
2022-03-01 00:00:00+00:00,AZBbMbPS-vc9aDr8e5wS,7.75,HIGH,5,2019-12-18 19:12:18
2022-03-01 00:00:00+00:00,AZBbMYyX-vc9aDr8e5sq,7.75,HIGH,5,2022-02-23 00:13:37
2022-03-01 00:00:00+00:00,AZBbMYyX-vc9aDr8e5sr,7.75,HIGH,5,2022-02-23 00:13:37
2022-03-01 00:00:00+00:00,AZUWLw7I36iphIe0EWWF,0.9,INFO,2,2022-02-24 18:54:49
2022-03-01 00:00:00+00:00,AZUWLyEq36iphIe0EWXV,0.9,INFO,2,2022-02-22 23:04:11
2022-04-01 00:00:00+00:00,AZBbMbVO-vc9aDr8e5ws,7.75,HIGH,5,2019-10-21 18:15:43
2022-04-01 00:00:00+00:00,AZUWL0hZ36iphIe0EWaf,0.9,INFO,2,2022-03-31 15:46:43
2022-04-01 00:00:00+00:00,AZUWL0hZ36iphIe0EWad,0.9,INFO,2,2022-03-31 15:46:43
2022-04-01 00:00:00+00:00,AZUWL0hZ36iphIe0EWae,0.9,INFO,2,2022-03-31 15:46:43
2022-04-01 00:00:00+00:00,AZUWLxjc36iphIe0EWW6,0.9,INFO,2,2022-03-28 21:21:59
2022-05-01 00:00:00+00:00,AZBbMbRj-vc9aDr8e5wd,7.75,HIGH,5,2021-12-08 19:10:28
2022-05-01 00:00:00+00:00,AZBbMacC-vc9aDr8e5uy,3.75,MEDIUM,5,2022-04-27 00:30:41
2022-05-01 00:00:00+00:00,AY942h0_0sfxtjWlx4L2,1.9,LOW,2,2022-04-27 00:30:41
2022-05-01 00:00:00+00:00,AZUWLyAP36iphIe0EWXO,0.9,INFO,2,2022-04-27 00:30:41
2022-05-01 00:00:00+00:00,AZUWLyAP36iphIe0EWXP,0.9,INFO,2,2022-04-27 00:30:41
2022-06-01 00:00:00+00:00,AZBbMbVZ-vc9aDr8e5wz,7.75,HIGH,5,2020-01-23 06:10:36
2022-06-01 00:00:00+00:00,AZBbMaWp-vc9aDr8e5ut,7.75,HIGH,5,2022-05-18 17:52:19
2022-06-01 00:00:00+00:00,AZBbMaWp-vc9aDr8e5uu,7.75,HIGH,5,2022-05-18 17:52:19
2022-06-01 00:00:00+00:00,AZCZ4nUD51sfoL4w8vaP,3.9,MEDIUM,2,2022-05-18 17:52:19
2022-06-01 00:00:00+00:00,AZUWLzoQ36iphIe0EWYv,0.9,INFO,2,2022-05-17 16:39:56
2022-07-01 00:00:00+00:00,AZBbMYvr-vc9aDr8e5sh,7.75,HIGH,5,2020-05-12 21:26:35
2022-07-01 00:00:00+00:00,AYGoqVNLVRfTUi-N5BUF,1.9,LOW,2,2022-06-28 04:45:52
2022-07-01 00:00:00+00:00,AZBbMXpW-vc9aDr8e5rr,1.9,LOW,2,2022-06-10 17:04:35
2022-07-01 00:00:00+00:00,AZUWLxAo36iphIe0EWWL,0.9,INFO,2,2022-06-10 17:04:35
2022-07-01 00:00:00+00:00,AZUWLxAo36iphIe0EWWM,0.9,INFO,2,2022-06-10 17:04:35
2022-08-01 00:00:00+00:00,AZBbMbbZ-vc9aDr8e5xT,7.75,HIGH,5,2020-02-06 22:34:18
2022-08-01 00:00:00+00:00,AZBbMaEC-vc9aDr8e5uK,1.9,LOW,2,2022-07-15 16:12:16
2022-08-01 00:00:00+00:00,AZBbMaEC-vc9aDr8e5uL,1.9,LOW,2,2022-07-15 16:12:16
2022-08-01 00:00:00+00:00,AZBbMaEC-vc9aDr8e5uI,1.9,LOW,2,2022-07-15 16:12:16
2022-08-01 00:00:00+00:00,AZIlQd1EnMroJnOziKUT,1.25,LOW,15,2022-07-29 23:38:34
2022-09-01 00:00:00+00:00,AZBbMbZQ-vc9aDr8e5xF,7.75,HIGH,5,2017-06-28 16:52:27
2022-09-01 00:00:00+00:00,AZBbMaEC-vc9aDr8e5uK,1.9,LOW,2,2022-07-15 16:12:16
2022-09-01 00:00:00+00:00,AZBbMaEC-vc9aDr8e5uL,1.9,LOW,2,2022-07-15 16:12:16
2022-09-01 00:00:00+00:00,AZBbMaEC-vc9aDr8e5uI,1.9,LOW,2,2022-07-15 16:12:16
2022-09-01 00:00:00+00:00,AZIlQd1EnMroJnOziKUT,1.25,LOW,15,2022-07-29 23:38:34
2022-10-01 00:00:00+00:00,AZBbMbXQ-vc9aDr8e5w_,7.75,HIGH,5,2018-09-24 18:30:54
2022-10-01 00:00:00+00:00,AZonnnyFWBrdVJ9mm2Wp,1.95,LOW,1,2022-09-15 22:40:12
2022-10-01 00:00:00+00:00,AYMZjA8YFLjHBrxPNTNI,1.9,LOW,2,2022-09-07 19:54:19
2022-10-01 00:00:00+00:00,AYMZjA7XFLjHBrxPNTM_,1.9,LOW,2,2022-09-07 19:54:19
2022-10-01 00:00:00+00:00,AYMZjA7XFLjHBrxPNTNB,1.75,LOW,5,2022-09-07 19:54:19
2022-11-01 00:00:00+00:00,AZBbMbXQ-vc9aDr8e5xC,7.75,HIGH,5,2018-09-24 18:30:54
2022-11-01 00:00:00+00:00,AZBbMZri-vc9aDr8e5to,7.75,HIGH,5,2022-10-21 19:16:53
2022-11-01 00:00:00+00:00,AZBbMZri-vc9aDr8e5tp,7.75,HIGH,5,2022-10-21 19:16:53
2022-11-01 00:00:00+00:00,AZBbMZqi-vc9aDr8e5tm,3.75,MEDIUM,5,2022-10-26 16:53:43
2022-11-01 00:00:00+00:00,AYP3EzyX4vvps4gWeGk2,1.9,LOW,2,2022-10-20 20:16:33
2022-12-01 00:00:00+00:00,AZBbMbPS-vc9aDr8e5wU,7.75,HIGH,5,2019-12-18 19:12:18
2022-12-01 00:00:00+00:00,AZUWLy8t36iphIe0EWYC,0.9,INFO,2,2022-11-30 22:47:05
2022-12-01 00:00:00+00:00,AZUWLx_r36iphIe0EWXL,0.9,INFO,2,2022-11-23 21:43:42
2022-12-01 00:00:00+00:00,AZUWLz3S36iphIe0EWZL,0.9,INFO,2,2022-11-23 21:43:42
2022-12-01 00:00:00+00:00,AZUWLy9e36iphIe0EWYD,0.9,INFO,2,2022-11-23 21:43:42
2023-01-01 00:00:00+00:00,AZOLYRm_2vcmJlCxpCeS,7.25,HIGH,15,2022-12-02 00:17:13
2023-01-01 00:00:00+00:00,AZUWLzyX36iphIe0EWY-,0.9,INFO,2,2022-12-16 21:30:53
2023-01-01 00:00:00+00:00,AZUWLzkI36iphIe0EWYT,0.9,INFO,2,2022-12-14 19:49:59
2023-01-01 00:00:00+00:00,AZUWLzmc36iphIe0EWYq,0.9,INFO,2,2022-12-14 19:49:59
2023-01-01 00:00:00+00:00,AZUWLzmc36iphIe0EWYr,0.9,INFO,2,2022-12-14 19:49:59
2023-02-01 00:00:00+00:00,AZBbMZJD-vc9aDr8e5tb,7.75,HIGH,5,2018-08-10 06:26:25
2023-02-01 00:00:00+00:00,AZX5OMql-RKOXIq8Jy2W,1.95,LOW,1,2023-01-25 22:06:55
2023-02-01 00:00:00+00:00,AZX5OMql-RKOXIq8Jy2X,1.95,LOW,1,2023-01-25 22:06:55
2023-02-01 00:00:00+00:00,AZX5OMrW-RKOXIq8Jy2Z,1.95,LOW,1,2023-01-25 22:06:55
2023-02-01 00:00:00+00:00,AZUWL0kZ36iphIe0EWaq,0.9,INFO,2,2023-01-25 22:06:55
2023-03-01 00:00:00+00:00,AZBbMa70-vc9aDr8e5v-,7.9,HIGH,2,2017-06-28 16:52:27
2023-03-01 00:00:00+00:00,AZBbMZrK-vc9aDr8e5tn,7.75,HIGH,5,2023-02-24 23:13:06
2023-03-01 00:00:00+00:00,AZBbMYM--vc9aDr8e5sF,1.9,LOW,2,2023-02-06 19:39:04
2023-03-01 00:00:00+00:00,AZBbMYM--vc9aDr8e5sG,1.9,LOW,2,2023-02-06 19:39:04
2023-03-01 00:00:00+00:00,AZUWLxhB36iphIe0EWWu,0.9,INFO,2,2023-02-06 19:39:04
2023-04-01 00:00:00+00:00,AZBbMbTW-vc9aDr8e5wi,7.75,HIGH,5,2023-03-24 00:20:45
2023-04-01 00:00:00+00:00,AZOLYO6o2vcmJlCxpCce,7.25,HIGH,15,2017-06-28 16:52:27
2023-04-01 00:00:00+00:00,AZBbMbTW-vc9aDr8e5wm,3.75,MEDIUM,5,2023-03-24 00:20:45
2023-04-01 00:00:00+00:00,AZUWL0nm36iphIe0EWbA,0.9,INFO,2,2023-03-24 16:49:07
2023-04-01 00:00:00+00:00,AZUWL0nm36iphIe0EWa_,0.9,INFO,2,2023-03-24 16:49:07
2023-05-01 00:00:00+00:00,AZOLYSVE2vcmJlCxpCem,7.25,HIGH,15,2019-12-06 23:17:11
2023-05-01 00:00:00+00:00,AZOLYOHo2vcmJlCxpCcT,1.9,LOW,2,2023-04-20 18:18:48
2023-05-01 00:00:00+00:00,AZOLYOHo2vcmJlCxpCcU,1.9,LOW,2,2023-04-20 18:18:48
2023-05-01 00:00:00+00:00,AZOLYOD42vcmJlCxpCcR,1.9,LOW,2,2023-04-06 20:45:23
2023-05-01 00:00:00+00:00,AZOLYOD42vcmJlCxpCcS,1.9,LOW,2,2023-04-06 20:45:23
2023-06-01 00:00:00+00:00,AZBbMbUh-vc9aDr8e5wn,7.75,HIGH,5,2019-08-20 21:47:47
2023-06-01 00:00:00+00:00,AZBbMaaQ-vc9aDr8e5uw,3.75,MEDIUM,5,2023-05-18 00:57:19
2023-06-01 00:00:00+00:00,AYihf5QU7WR0QPwm8nWJ,1.75,LOW,5,2023-05-31 19:00:36
2023-06-01 00:00:00+00:00,AYihf5QV7WR0QPwm8nWK,1.75,LOW,5,2023-05-31 19:00:36
2023-06-01 00:00:00+00:00,AZUWLzjB36iphIe0EWYJ,0.9,INFO,2,2023-05-18 00:57:19
2023-07-01 00:00:00+00:00,AZBbMY0b-vc9aDr8e5sw,7.9,HIGH,2,2023-06-09 18:55:00
2023-07-01 00:00:00+00:00,AZBbMbPS-vc9aDr8e5wV,7.75,HIGH,5,2019-12-18 19:12:18
2023-07-01 00:00:00+00:00,AYihf5O47WR0QPwm8nWG,1.75,LOW,5,2023-06-09 18:38:40
2023-07-01 00:00:00+00:00,AZUWLz1736iphIe0EWZJ,0.9,INFO,2,2023-06-27 18:12:37
2023-07-01 00:00:00+00:00,AZUWLz1736iphIe0EWZK,0.9,INFO,2,2023-06-27 18:12:37
2023-08-01 00:00:00+00:00,AZBbMa7p-vc9aDr8e5v7,7.9,HIGH,2,2018-08-08 20:46:31
2023-08-01 00:00:00+00:00,AYlqrvg4lvjU9ALKnAyj,1.9,LOW,2,2023-07-18 20:14:39
2023-08-01 00:00:00+00:00,AYlqrviOlvjU9ALKnAyl,1.9,LOW,2,2023-07-18 20:14:39
2023-08-01 00:00:00+00:00,AYlqrvSGlvjU9ALKnAyd,1.9,LOW,2,2023-07-18 20:14:39
2023-08-01 00:00:00+00:00,AYlqrvhvlvjU9ALKnAyk,1.9,LOW,2,2023-07-18 20:14:39
2023-09-01 00:00:00+00:00,AZBbMYue-vc9aDr8e5sW,7.9,HIGH,2,2023-08-16 18:37:06
2023-09-01 00:00:00+00:00,AZBbMZB6-vc9aDr8e5tK,7.75,HIGH,5,2023-08-28 22:57:33
2023-09-01 00:00:00+00:00,AYpn96jm3aR0CCY4nhTL,1.95,LOW,1,2023-08-30 20:38:27
2023-09-01 00:00:00+00:00,AZOLYPNY2vcmJlCxpCdZ,1.9,LOW,2,2023-08-28 22:57:33
2023-09-01 00:00:00+00:00,AZUWLyTA36iphIe0EWXf,0.9,INFO,2,2023-08-29 15:46:20
2023-10-01 00:00:00+00:00,AZBbMbU8-vc9aDr8e5wq,7.75,HIGH,5,2022-01-21 21:16:43
2023-10-01 00:00:00+00:00,AZn0Nmr_QS-CEYFeVlPa,1.9,LOW,2,2023-09-29 00:45:57
2023-10-01 00:00:00+00:00,AYslYt9b29pDcg_Re1qQ,1.75,LOW,5,2023-09-29 18:41:58
2023-10-01 00:00:00+00:00,AYslYt9J29pDcg_Re1qP,1.75,LOW,5,2023-09-29 18:41:58
2023-10-01 00:00:00+00:00,AYslYvLj29pDcg_Re1uT,1.75,LOW,5,2023-09-29 18:41:58
2023-11-01 00:00:00+00:00,AZBbMYue-vc9aDr8e5sX,7.9,HIGH,2,2023-08-16 18:37:06
2023-11-01 00:00:00+00:00,AZBbMZJ6-vc9aDr8e5te,1.9,LOW,2,2023-10-25 20:57:42
2023-11-01 00:00:00+00:00,AZBbMa7R-vc9aDr8e5v3,1.9,LOW,2,2023-10-13 20:42:01
2023-11-01 00:00:00+00:00,AZBbMa7R-vc9aDr8e5v4,1.9,LOW,2,2023-10-13 20:42:01
2023-11-01 00:00:00+00:00,AZUWLyD836iphIe0EWXU,0.9,INFO,2,2023-10-23 23:19:43
2023-12-01 00:00:00+00:00,AZBbMa9o-vc9aDr8e5wI,7.75,HIGH,5,2022-01-05 00:50:47
2023-12-01 00:00:00+00:00,AYwX9i7Jq77eoonS7EFz,1.9,LOW,2,2023-11-28 21:50:22
2023-12-01 00:00:00+00:00,AYwX9i7Jq77eoonS7EF0,1.9,LOW,2,2023-11-28 21:50:22
2023-12-01 00:00:00+00:00,AYwZp1RyZ9Qcp-nNpbm6,1.0,INFO,0,2023-11-29 05:43:23
2023-12-01 00:00:00+00:00,AYwZp1RyZ9Qcp-nNpbm7,1.0,INFO,0,2023-11-29 05:43:23
2024-01-01 00:00:00+00:00,AZBbMbfD-vc9aDr8e5xe,7.75,HIGH,5,2023-12-15 18:44:51
2024-01-01 00:00:00+00:00,AZBbMbfD-vc9aDr8e5xf,7.75,HIGH,5,2023-12-15 18:44:51
2024-01-01 00:00:00+00:00,AZOLYSVE2vcmJlCxpCeq,7.25,HIGH,15,2020-06-11 18:40:35
2024-01-01 00:00:00+00:00,AZX5OMr3-RKOXIq8Jy2b,1.95,LOW,1,2023-12-15 18:44:51
2024-01-01 00:00:00+00:00,AZUWLwpy36iphIe0EWVP,0.9,INFO,2,2023-12-22 00:47:46
2024-02-01 00:00:00+00:00,AZBbMZJD-vc9aDr8e5ta,7.75,HIGH,5,2018-08-10 06:26:25
2024-02-01 00:00:00+00:00,AZBbMbdh-vc9aDr8e5xV,7.75,HIGH,5,2024-01-18 19:22:28
2024-02-01 00:00:00+00:00,AZBbMbdh-vc9aDr8e5xX,7.75,HIGH,5,2024-01-18 19:22:28
2024-02-01 00:00:00+00:00,AZBbMbdh-vc9aDr8e5xY,7.75,HIGH,5,2024-01-18 19:22:28
2024-02-01 00:00:00+00:00,AZBbMbdh-vc9aDr8e5xW,7.75,HIGH,5,2024-01-18 19:22:28
2024-03-01 00:00:00+00:00,AZBbMXc9-vc9aDr8e5rW,7.75,HIGH,5,2023-08-07 17:03:30
2024-03-01 00:00:00+00:00,AZonbaDgt_5D6BuRcb17,1.95,LOW,1,2024-02-29 16:49:56
2024-03-01 00:00:00+00:00,AZonbaDgt_5D6BuRcb18,1.95,LOW,1,2024-02-29 16:49:56
2024-03-01 00:00:00+00:00,AY3znIGEczU1FGIsu8jU,1.9,LOW,2,2024-02-29 06:32:39
2024-03-01 00:00:00+00:00,AZBbMbXn-vc9aDr8e5xD,1.5,LOW,10,2024-02-29 06:32:39
2024-04-01 00:00:00+00:00,AZBbMbfD-vc9aDr8e5xg,7.75,HIGH,5,2023-12-15 18:44:51
2024-04-01 00:00:00+00:00,AY6BPyQIOyEI43SmLIz3,1.9,LOW,2,2024-03-27 17:28:43
2024-04-01 00:00:00+00:00,AY6BPyQIOyEI43SmLIz4,1.9,LOW,2,2024-03-27 17:28:43
2024-04-01 00:00:00+00:00,AY6BPyQIOyEI43SmLIz5,1.9,LOW,2,2024-03-27 17:28:43
2024-04-01 00:00:00+00:00,AZUWL0h636iphIe0EWak,0.9,INFO,2,2024-03-25 22:30:19
2024-05-01 00:00:00+00:00,AZBbMYvr-vc9aDr8e5si,7.75,HIGH,5,2020-05-12 21:26:35
2024-05-01 00:00:00+00:00,AZX5OMpm-RKOXIq8Jy2U,1.95,LOW,1,2024-04-24 23:43:15
2024-05-01 00:00:00+00:00,AZX5OMpm-RKOXIq8Jy2V,1.95,LOW,1,2024-04-24 23:43:15
2024-05-01 00:00:00+00:00,AZBbMXlZ-vc9aDr8e5rp,1.9,LOW,2,2024-04-30 15:09:53
2024-05-01 00:00:00+00:00,AZUWLw8d36iphIe0EWWG,0.9,INFO,2,2024-04-30 15:09:53
2024-06-01 00:00:00+00:00,AZBbMY46-vc9aDr8e5s9,7.9,HIGH,2,2024-05-15 02:56:34
2024-06-01 00:00:00+00:00,AZBbMY46-vc9aDr8e5s-,7.9,HIGH,2,2024-05-15 02:56:34
2024-06-01 00:00:00+00:00,AZBbMbTW-vc9aDr8e5wj,7.75,HIGH,5,2023-03-24 00:20:45
2024-06-01 00:00:00+00:00,AZBbMY46-vc9aDr8e5s_,3.75,MEDIUM,5,2024-05-15 02:56:34
2024-06-01 00:00:00+00:00,AZBbMY46-vc9aDr8e5tA,3.75,MEDIUM,5,2024-05-15 02:56:34
2024-07-01 00:00:00+00:00,AZBbMYue-vc9aDr8e5sZ,7.75,HIGH,5,2024-06-21 20:38:37
2024-07-01 00:00:00+00:00,AZBrCp--F4a4jrrD8pYK,1.9,LOW,2,2024-06-30 21:13:47
2024-07-01 00:00:00+00:00,AZBrCp--F4a4jrrD8pYL,1.5,LOW,10,2024-06-30 21:13:47
2024-07-01 00:00:00+00:00,AZBrCp--F4a4jrrD8pYM,1.5,LOW,10,2024-06-30 21:13:47
2024-07-01 00:00:00+00:00,AZBrCp--F4a4jrrD8pYN,1.25,LOW,15,2024-06-30 21:13:47
2024-08-01 00:00:00+00:00,AZC-NGEMGBt7I-s3fgd4,15.25,BLOCKER,15,2024-07-17 00:47:43
2024-08-01 00:00:00+00:00,AZEQl8VtqRxYybTCQT-Z,3.75,MEDIUM,5,2024-07-30 23:27:17
2024-08-01 00:00:00+00:00,AZELUfFefRjEaTDGAY0l,1.95,LOW,1,2024-07-30 22:48:25
2024-08-01 00:00:00+00:00,AZELUfFefRjEaTDGAY0m,1.95,LOW,1,2024-07-30 22:48:25
2024-08-01 00:00:00+00:00,AZEQl8VtqRxYybTCQT-Y,1.75,LOW,5,2024-07-30 23:27:17
2024-09-01 00:00:00+00:00,AZEpgUGuq7YChb1Q-fl_,15.5,BLOCKER,10,2024-08-06 20:51:20
2024-09-01 00:00:00+00:00,AZGh10K_kFWmhlzjLIZ0,1.75,LOW,5,2024-08-29 18:51:04
2024-09-01 00:00:00+00:00,AZGh10YlkFWmhlzjLIZ1,1.0,INFO,0,2024-08-28 23:31:03
2024-09-01 00:00:00+00:00,AZUWLzlW36iphIe0EWYc,0.9,INFO,2,2024-08-30 05:39:35
2024-09-01 00:00:00+00:00,AZUWLz1X36iphIe0EWZG,0.9,INFO,2,2024-08-27 18:05:34
2024-10-01 00:00:00+00:00,AZEpgUGMq7YChb1Q-fl4,15.5,BLOCKER,10,2024-08-06 20:51:20
2024-10-01 00:00:00+00:00,AZIlQfaunMroJnOziKUz,7.75,HIGH,5,2024-09-24 18:06:34
2024-10-01 00:00:00+00:00,AZIlQfbAnMroJnOziKU1,7.0,HIGH,20,2024-09-24 18:06:34
2024-10-01 00:00:00+00:00,AZIlQfaunMroJnOziKU0,3.75,MEDIUM,5,2024-09-24 18:06:34
2024-10-01 00:00:00+00:00,AZIlQfbPnMroJnOziKU2,3.75,MEDIUM,5,2024-09-24 18:06:34
2024-11-01 00:00:00+00:00,AZRTIc1ZhGrcnvFX2prU,15.5,BLOCKER,10,2024-08-08 17:47:21
2024-11-01 00:00:00+00:00,AZLjvTa4yTR5NnVSEQi6,1.25,LOW,15,2024-10-31 17:46:03
