timesteps,mean_reward
14336,26.89333318
16384,27.856666540000003
2048,14.29199988
4096,16.80466659
6144,17.87933325
8192,23.24266649
10240,24.857999849999995
12288,25.58066652
14336,28.481333160000005
16384,28.992666510000003
2048,12.98066656
4096,16.821999899999998
6144,17.92066655
8192,19.8193332
10240,23.72666652
12288,24.32399989999999
14336,26.65066648
16384,28.68399982
2048,13.772666589999998
4096,13.58599993
6144,17.64199985
8192,20.31266658
10240,22.957333159999997
12288,25.25599985
14336,26.58266656
16384,26.86133321
2048,13.423333230000004
4096,15.495999879999998
6144,17.518666509999996
8192,20.34266655
10240,22.211333279999995
12288,24.33266653
14336,27.10999986
16384,27.76133318
2048,13.624666530000002
4096,16.798666549999997
6144,19.257333189999997
8192,20.6059999
10240,23.87866656
12288,26.57733331
14336,27.34999993
16384,28.121333250000003
2048,14.87733327
4096,15.417999939999998
6144,18.86999988
8192,20.48799987
10240,22.47533325
12288,25.63333325
14336,27.861333239999997
16384,28.64533325
2048,13.758666590000002
4096,16.430666579999997
6144,18.82199989
8192,21.68999991
10240,23.46066659
12288,24.964666540000003
14336,27.36666657
16384,29.330666519999998
2048,13.8573332
4096,16.823999959999995
6144,18.12533323
8192,21.32933322
10240,23.67466653
12288,25.16199989
14336,25.99933325
16384,28.76199985
2048,13.363999929999997
4096,15.94799992
6144,18.04199996
8192,19.46266655
10240,22.28933326
12288,24.267333220000005
14336,27.12399989
16384,27.32999991
2048,14.56999994
4096,15.724666579999996
6144,18.23866662
8192,21.14533322
10240,22.57399989
12288,25.003999899999997
14336,27.30599992
16384,27.58666657
2048,13.4906666
4096,15.775333289999995
6144,19.18399991
8192,20.92333319
10240,23.02199988
12288,24.45133327
14336,25.44799984
16384,27.715333229999995
2048,13.97066661
4096,15.619333270000002
6144,17.7926666
8192,20.17799991
10240,24.26133328
12288,26.83933318
14336,26.160666579999997
16384,29.8206666
2048,14.249999900000002
4096,15.074666579999995
6144,18.31799993
8192,20.44599992
10240,22.80866654
12288,25.3346666
14336,27.87133326
16384,29.021333249999994
2048,13.72799991
4096,15.806666599999998
6144,16.87533325
8192,20.40066658
10240,22.10666655
12288,24.306666539999995
14336,26.345999960000004
16384,27.63199991
2048,14.366
4096,15.378000000000002
6144,18.818
8192,19.754
10240,23.2085
12288,24.332500000000003
14336,27.21250000000001
16384,27.7895
2048,13.773
4096,16.041
6144,17.281499999999998
8192,19.806
10240,21.09200000000001
12288,24.11900000000001
14336,26.058000000000007
16384,27.295
2048,14.514
4096,15.0775
6144,17.344
8192,20.805
10240,22.872000000000007
12288,24.531
14336,26.658500000000004
16384,27.9185
2048,13.788000000000002
4096,16.002
6144,17.318
8192,19.208
10240,22.274500000000007
12288,25.7625
14336,25.8015
16384,26.6705
2048,14.5415
4096,15.442999999999998
6144,17.2945
8192,19.257
10240,23.786000000000005
12288,25.070500000000006
14336,25.916
16384,28.760000000000005
2048,14.204499999999998
4096,14.123
6144,16.4795
8192,19.9055
10240,21.62
12288,23.4995
14336,25.388500000000004
16384,26.109
2048,13.741999999999996
4096,17.0225
6144,17.447
8192,19.215
10240,22.864499999999992
12288,22.713500000000003
14336,26.039
16384,26.3425
2048,14.0205
4096,16.689
6144,18.8885
8192,20.586
10240,23.5985
12288,24.6795
14336,25.1915
16384,28.830000000000005
2048,13.7445
4096,15.823000000000002
6144,17.079
8192,19.1615
10240,20.7705
12288,23.887000000000004
14336,24.084000000000007
16384,27.024
2048,12.851
4096,15.706499999999998
6144,17.494500000000006
8192,21.548500000000008
10240,23.619
12288,23.4335
14336,25.973500000000005
16384,27.9685
2048,13.6775
4096,14.556499999999998
6144,17.4045
8192,20.3635
10240,20.5945
12288,23.8525
14336,24.474000000000004
16384,28.624
2048,13.485
4096,15.172499999999998
6144,17.352999999999998
8192,19.4525
10240,22.917500000000004
12288,23.800000000000004
14336,25.844
16384,25.980000000000004
2048,13.6785
4096,14.569
6144,16.902500000000003
8192,19.881
10240,21.172500000000003
12288,21.9775
14336,25.39
16384,25.647
2048,12.6435
4096,15.715000000000002
6144,17.887
8192,18.9595
10240,20.3995
12288,23.035
14336,24.292500000000004
16384,27.199500000000004
2048,14.4875
4096,15.294500000000005
6144,17.142000000000003
8192,19.421
10240,21.863
12288,22.099999999999994
14336,23.895
16384,25.108500000000003
2048,13.234999999999998
4096,14.99
6144,17.015
8192,18.8065
10240,21.201000000000004
12288,23.0905
14336,25.828500000000005
16384,27.507
2048,15.234000000000002
4096,15.708
6144,17.484499999999997
8192,19.0865
10240,22.550500000000003
12288,23.375000000000004
14336,25.3695
16384,27.6545
2048,13.108499999999998
4096,14.966500000000003
6144,17.559999999999995
8192,20.089
10240,21.847
12288,22.8255
14336,25.20750000000001
16384,28.265
2048,13.7605
4096,15.093499999999995
6144,15.5605
8192,18.288
10240,20.109500000000004
12288,23.6145
14336,24.101000000000003
16384,26.52750000000001
2048,12.341
4096,15.6495
6144,18.305000000000003
8192,20.5305
10240,21.5995
12288,23.4145
14336,26.451500000000006
16384,26.047000000000004
2048,13.181500000000003
4096,15.8385
6144,17.6265
8192,19.685
10240,20.547
12288,23.157000000000007
14336,24.903500000000005
16384,26.446
2048,12.476
4096,15.078500000000002
6144,15.889
8192,17.9505
10240,22.08
12288,21.7645
14336,25.751
16384,26.524500000000007
2048,13.004499999999998
4096,14.118999999999998
6144,17.1
8192,17.793999999999997
10240,21.4555
12288,21.322500000000005
14336,25.697
16384,25.323500000000003
2048,13.607500000000002
4096,15.195499999999996
6144,17.183
8192,18.376
10240,20.283
12288,23.464
14336,23.994
16384,24.934
2048,12.831499999999998
4096,14.583499999999995
6144,16.688
8192,19.312500000000004
10240,21.49900000000001
12288,23.4315
14336,25.9905
16384,26.338
2048,11.910500000000004
4096,14.8845
6144,16.198
8192,18.761
10240,20.323
12288,23.12250000000001
14336,23.1175
16384,25.539000000000005
2048,12.973999999999998
4096,14.011
6144,16.645999999999997
8192,18.003999999999998
10240,19.618
12288,21.899
14336,24.344500000000004
16384,24.379000000000005
2048,14.063499999999998
4096,14.7205
6144,15.549
8192,17.784
10240,22.164500000000004
12288,22.6
14336,24.56750000000001
16384,27.547000000000004
2048,13.5245
4096,14.3235
6144,16.409000000000002
8192,18.172000000000004
10240,20.229
12288,23.386500000000005
14336,24.0815
16384,26.7185
2048,13.514999999999995
4096,15.201
6144,16.3755
8192,19.099
10240,21.0965
12288,22.2515
14336,25.5135
16384,27.158000000000005
2048,13.226499999999998
4096,13.7805
6144,15.139999999999995
8192,17.4325
10240,20.502
12288,23.614
14336,25.435
16384,26.445000000000004
2048,13.3545
4096,14.021499999999998
6144,17.83
8192,17.407
10240,19.8835
12288,23.402500000000003
14336,25.1035
16384,26.576
2048,12.513499999999995
4096,15.121499999999996
6144,15.8325
8192,17.936
10240,20.541500000000006
12288,21.806999999999995
14336,23.7025
16384,25.270000000000003
2048,14.251
4096,14.9305
6144,15.562999999999995
8192,18.047000000000004
10240,19.0185
12288,22.8505
14336,24.265500000000003
16384,26.3875
2048,12.873
4096,14.555499999999997
6144,16.472
8192,17.5425
10240,19.864
12288,21.945500000000006
14336,25.671000000000003
16384,26.199500000000008
2048,13.217499999999998
4096,15.046500000000002
6144,15.384999999999998
8192,19.282
10240,19.8525
12288,22.9555
14336,22.94250000000001
16384,25.45200000000001
2048,12.5
4096,13.407000000000004
6144,16.469499999999996
8192,17.1725
10240,18.6395
12288,21.129
14336,25.05250000000001
16384,25.9395
2048,12.475500000000002
4096,14.913
6144,15.926499999999995
8192,17.749499999999998
10240,18.796
12288,21.9195
14336,23.386500000000005
16384,24.699500000000004
2048,12.691999999999998
4096,14.474000000000004
6144,15.578
8192,18.2125
10240,19.346
12288,22.165
14336,23.272
16384,24.984
2048,12.183499999999997
4096,12.8935
6144,15.667999999999996
8192,17.1875
10240,19.071
12288,22.818
14336,23.022499999999997
16384,24.459999999999997
2048,12.342499999999998
4096,13.4865
6144,15.160999999999996
8192,16.7175
10240,19.9305
12288,20.6665
14336,22.997
16384,24.2075
2048,12.720499999999998
4096,14.5385
6144,15.6885
8192,17.385999999999996
10240,19.1965
12288,21.571000000000005
14336,21.5655
16384,25.008500000000005
2048,12.821
4096,13.453499999999998
6144,14.830999999999996
8192,16.238500000000002
10240,18.7685
12288,21.2145
14336,22.517000000000007
16384,25.2205
2048,12.828500000000002
4096,14.182
6144,14.67
8192,15.955500000000002
10240,18.17
12288,21.009
14336,22.778500000000005
16384,24.478500000000007
2048,13.490999999999996
4096,13.743999999999998
6144,14.6405
8192,15.756000000000002
10240,18.7885
12288,18.7885
14336,23.1895
16384,24.797000000000004
2048,12.298499999999995
4096,13.738499999999998
6144,14.765
8192,17.2335
10240,18.785
12288,21.7835
14336,23.485999999999997
16384,25.6395
2048,12.5835
4096,14.352
6144,15.33
8192,15.334999999999996
10240,17.168999999999997
12288,21.159
14336,22.454000000000004
16384,25.526
2048,13.675000000000002
4096,16.116500000000002
6144,17.755
8192,19.576
10240,22.211500000000004
12288,25.799499999999995
14336,32.8365
16384,31.983999999999995
2048,15.220499999999998
4096,14.697999999999997
6144,17.800499999999996
8192,19.6825
10240,22.591
12288,23.361
14336,27.5185
16384,31.232
2048,13.6795
4096,13.528000000000002
6144,15.260500000000002
8192,18.28
10240,18.999
12288,22.47
14336,24.763500000000004
16384,29.077
2048,11.987500000000002
4096,13.686
6144,14.170499999999995
8192,16.952499999999997
10240,20.443
12288,20.0645
14336,26.2795
16384,28.404
2048,12.953
4096,13.529500000000002
6144,15.1055
8192,15.719499999999998
10240,19.1565
12288,21.5965
14336,24.693
16384,29.7355
2048,13.8435
4096,13.783500000000002
6144,13.9
8192,15.107500000000002
10240,18.595
12288,20.437500000000004
14336,22.8565
16384,25.582
2048,12.225
4096,12.5645
6144,14.9
8192,15.797
10240,17.74
12288,17.897
14336,23.110000000000003
16384,24.415500000000005
2048,15.06525921
4096,15.18377766
6144,16.129629620000003
8192,16.373999960000003
10240,18.90511108
12288,20.42903699
14336,22.08422218
16384,28.55340745
2048,13.343555560000002
4096,13.98466661
6144,15.356592519999998
8192,16.61377777
10240,19.88874069
12288,21.984296279999995
14336,22.45422218
16384,27.167037030000007
2048,13.611777769999996
4096,13.65296293
6144,15.83585182
8192,17.41392587
10240,17.52518515
12288,20.016296290000003
14336,22.5768889
16384,26.061555580000004
2048,13.74488886
4096,14.300074009999998
6144,16.47362957
8192,16.86518523
10240,17.56311108
12288,20.92014816
14336,24.815999980000004
16384,27.773629670000005
2048,13.69481478
4096,15.06007403
6144,14.626074029999998
8192,17.103999999999996
10240,19.14540743
12288,20.68362967
14336,22.692592580000007
16384,25.953185170000005
2048,15.391629599999998
4096,14.19074067
6144,17.20866666
8192,15.859703649999998
10240,19.18837036
12288,20.92740742
14336,22.168222220000004
16384,25.09607407
2048,13.738444429999998
4096,15.25651848
6144,15.753629570000005
8192,17.66866663
10240,19.276666610000003
12288,18.80362961
14336,23.64681485
16384,24.756592620000003
2048,14.744444449999996
4096,14.802444459999998
6144,15.82370365
8192,16.44392591
10240,19.28688886
12288,20.98911111
14336,23.147555530000005
16384,26.984962950000003
2048,13.76007405
4096,15.37992584
6144,14.28814806
8192,16.157111099999998
10240,18.79007411
12288,20.09703698
14336,22.27577777
16384,24.807481530000008
