rollout/ep_rew_mean,time/fps,time/iterations,rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,train/clip_range,train/entropy_loss,train/policy_gradient_loss,train/explained_variance,train/learning_rate,train/value_loss,train/approx_kl,train/n_updates,train/loss,train/clip_fraction
-1.9844,1177,1,3.42,1,2048,,,,,,,,,,
-1.8478999999999999,828,2,3.7,4,4096,0.2,-1.599745449051261,-0.03615386027086061,-0.08971560001373291,0.0003,0.3992636031412985,0.020376164,10,0.08664621412754059,0.164306640625
-1.5944,757,3,4.22,8,6144,0.2,-1.5527159214019775,-0.035282633083988914,-0.0032491683959960938,0.0003,0.2825313925277442,0.020033944,20,0.1072349101305008,0.21904296875
