time/fps,time/iterations,time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,train/approx_kl,train/n_updates,train/clip_range,train/entropy_loss,train/learning_rate,train/explained_variance,train/policy_gradient_loss,train/clip_fraction,train/loss,train/value_loss
957,1,2,2048,1.0,-0.009999999999999998,,,,,,,,,,
565,2,7,4096,1.0,-0.009999999999999998,0.017476503,10,0.2,-1.6016938295215368,0.0003,nan,-0.8518874859437346,0.078076171875,-0.8409849405288696,0.0018478590653639188
550,3,11,6144,1.0,-0.009999999999999998,9.012758e-05,20,0.2,-1.5927568301558495,0.0003,nan,0.0,0.0,1.734723475976807e-18,4.9832642352865e-17
