time/iterations,time/time_elapsed,rollout/ep_len_mean,time/fps,rollout/ep_rew_mean,time/total_timesteps,train/clip_fraction,train/n_updates,train/value_loss,train/clip_range,train/entropy_loss,train/policy_gradient_loss,train/approx_kl,train/explained_variance,train/loss,train/learning_rate
1,2,4.6,976,-0.17690005999999997,2048,,,,,,,,,,
2,6,4.68,625,-0.13390006999999998,4096,0.1494140625,10,0.8882127655670047,0.2,-3.0793767638504503,-0.021345997591561174,0.013635879,0.0031718015670776367,0.40852221846580505,0.0003
3,10,4.47,561,-0.36663339,6144,0.210107421875,20,1.005202299542725,0.2,-3.06672785282135,-0.028745999521925115,0.017417692,-0.015722274780273438,0.48822444677352905,0.0003
4,16,4.58,495,-0.10553338999999996,8192,0.19833984375,30,0.972850450500846,0.2,-3.037990918010473,-0.026415392447961494,0.016175706,-0.0037779808044433594,0.3149833083152771,0.0003
5,20,4.62,489,-0.13710011,10240,0.166650390625,40,1.0547442443668842,0.2,-3.0017089299857616,-0.02803670787543524,0.01329226,0.0006580948829650879,0.4396728575229645,0.0003
6,25,4.58,489,0.20169987999999997,12288,0.2017578125,50,1.0279507625848054,0.2,-2.945900820940733,-0.031303327096975406,0.016278967,-0.015824198722839355,0.4465042054653168,0.0003
7,30,4.79,470,0.41903320999999993,14336,0.21455078125,60,1.0096603583544492,0.2,-2.883817446231842,-0.03414145571005065,0.016630383,0.02539139986038208,0.4291367530822754,0.0003
8,34,4.63,472,0.4337998799999999,16384,0.24833984375,70,0.9522302683442831,0.2,-2.8158605247735977,-0.033823576089343985,0.019072799,0.06246471405029297,0.3065944314002991,0.0003
