time/total_timesteps,time/iterations,rollout/ep_rew_mean,time/time_elapsed,time/fps,rollout/ep_len_mean,train/loss,train/explained_variance,train/entropy_loss,train/learning_rate,train/value_loss,train/policy_gradient_loss,train/approx_kl,train/clip_fraction,train/n_updates,train/clip_range
2048,1,-0.07746670999999997,1,1076,4.88,,,,,,,,,,
4096,2,-0.17910004000000002,5,711,4.84,0.2187557816505432,-0.015266180038452148,-3.747514171898365,0.0003,0.5645890666171909,-0.023220551836129744,0.016946256,0.240234375,10,0.2
6144,3,-0.11196671999999999,9,640,4.8,0.21161410212516785,-0.003348231315612793,-3.7411191791296003,0.0003,0.6160213335417211,-0.029864038934465497,0.018214682,0.28798828125,20,0.2
8192,4,-0.12006673000000001,13,614,4.8,0.4261873960494995,-0.001813054084777832,-3.7187869161367417,0.0003,0.6372210750356316,-0.029506929093622604,0.016380237,0.292626953125,30,0.2
10240,5,-0.03393339999999999,16,603,4.68,0.32922226190567017,-0.0056906938552856445,-3.6906597606837748,0.0003,0.6122619045898319,-0.026435062805830967,0.015628522,0.252490234375,40,0.2
12288,6,-0.16956673,20,592,4.63,0.37684762477874756,0.004257321357727051,-3.6662203922867773,0.0003,0.7497204590588809,-0.024576765351230278,0.016468756,0.2646484375,50,0.2
14336,7,0.15306656,24,587,4.76,0.26875123381614685,0.003024578094482422,-3.627839009463787,0.0003,0.8084887970238924,-0.027325602246855853,0.016095763,0.2451171875,60,0.2
16384,8,0.28093324000000003,28,568,4.83,0.3829406201839447,0.01816624402999878,-3.5962327368557454,0.0003,0.8641051391139627,-0.021956388700345997,0.0154631995,0.199755859375,70,0.2
