time/time_elapsed,time/total_timesteps,time/iterations,time/fps,rollout/ep_len_mean,rollout/ep_rew_mean,train/policy_gradient_loss,train/clip_range,train/explained_variance,train/learning_rate,train/n_updates,train/approx_kl,train/loss,train/entropy_loss,train/value_loss,train/clip_fraction
2,2048,1,990,3.55,-1.9857,,,,,,,,,,
7,4096,2,582,3.85,-1.8693,-0.03205443112965441,0.2,-0.135162353515625,0.0003,10,0.019031178,0.06902414560317993,-1.5998552944511175,0.26965620728442447,0.1517578125
11,6144,3,556,3.96,-1.7112,-0.034283794567454604,0.2,-0.015477776527404785,0.0003,20,0.021940367,0.12120720744132996,-1.549126547947526,0.29383245438802985,0.23251953125
14,8192,4,547,4.41,-1.5366000000000002,-0.049472503594006415,0.2,0.030137240886688232,0.0003,30,0.02534413,0.2446795254945755,-1.4686463870108128,0.6093130001798273,0.24921875
19,10240,5,513,4.57,-1.1004,-0.04928626813925803,0.2,0.025625944137573242,0.0003,40,0.023602806,0.29703566431999207,-1.355637988820672,0.7335604881867767,0.24287109375
23,12288,6,513,4.8,-0.3862999999999998,-0.04214632463117596,0.2,0.01018756628036499,0.0003,50,0.027983809,0.3015664219856262,-1.2260624188929796,0.7787682773545385,0.16328125
27,14336,7,514,4.82,-0.5257999999999998,-0.029070211926591583,0.2,0.005102396011352539,0.0003,60,0.014239327,0.20116671919822693,-1.1265702549368144,0.5517922265455126,0.13408203125
31,16384,8,515,4.89,-0.2677999999999999,-0.021757891550078057,0.2,-0.002950310707092285,0.0003,70,0.011866635,0.26030516624450684,-1.0551746239885689,0.4268485370557755,0.1095703125
36,18432,9,500,4.94,-0.16879999999999995,-0.01741437113523716,0.2,0.014103114604949951,0.0003,80,0.011771727,0.09022501856088638,-1.0010629763826728,0.2411529010394588,0.169580078125
40,20480,10,502,4.92,-0.2084,-0.013286804157542065,0.2,0.0015605688095092773,0.0003,90,0.010368206,0.06417760998010635,-0.9714758163318038,0.19529117124184267,0.13154296875
44,22528,11,505,4.99,-0.1295,-0.016519311237789224,0.2,0.006329655647277832,0.0003,100,0.016065815,0.06475604325532913,-0.941147468984127,0.19808135148778092,0.177587890625
49,24576,12,500,4.98,-0.08960000000000001,-0.010124119582906132,0.2,-0.0008665323257446289,0.0003,110,0.014718237,0.020623303949832916,-0.9186341905966401,0.09391295761543006,0.179345703125
53,26624,13,499,4.98,-0.10950000000000001,-0.006299498208682053,0.2,0.0012347698211669922,0.0003,120,0.018026011,0.04622486233711243,-0.8870898129418492,0.08085359313845401,0.17744140625
57,28672,14,500,4.99,-0.14939999999999998,-0.009924586166744121,0.2,-0.004451274871826172,0.0003,130,0.013221366,0.08497684448957443,-0.8735148675739766,0.0965580274727472,0.196240234375
61,30720,15,502,4.99,-0.06979999999999997,-0.005078064170083963,0.2,-0.0033262968063354492,0.0003,140,0.015030213,0.055333461612463,-0.864423699490726,0.07170240485602335,0.173095703125
65,32768,16,497,4.95,-0.1092,-0.011393921831040644,0.2,-0.010276079177856445,0.0003,150,0.022050237,-0.007229429204016924,-0.8403359340503812,0.011725458158866785,0.260595703125
69,34816,17,499,5.0,-0.04999999999999999,-0.0032159199341549537,0.2,0.005895793437957764,0.0003,160,0.0102344435,-0.00957343727350235,-0.8492559991776943,0.05199912555506216,0.14033203125
73,36864,18,500,5.0,-0.04999999999999999,-0.004124918982415693,0.2,0.011562943458557129,0.0003,170,0.011299172,0.016643431037664413,-0.8188780894502997,0.020579788009922596,0.1466796875
77,38912,19,501,5.0,-0.06989999999999999,-0.00899788775423076,0.2,0.0010878443717956543,0.0003,180,0.025976792,-0.021730607375502586,-0.8140102991834283,0.007823095652679513,0.198095703125
82,40960,20,495,5.0,-0.08980000000000002,-0.007515770033933222,0.2,0.007621705532073975,0.0003,190,0.013389875,0.017522646114230156,-0.812805644981563,0.0505470873646118,0.1515625
86,43008,21,496,4.97,-0.0696,-0.005454528532573022,0.2,0.002537369728088379,0.0003,200,0.009077169,0.02396833524107933,-0.7717109600082039,0.029599767125455402,0.15126953125
90,45056,22,497,4.99,-0.06979999999999999,-0.00444481810554862,0.2,0.03804892301559448,0.0003,210,0.012053395,-0.0010657594539225101,-0.766171633079648,0.003695572044250639,0.162548828125
95,47104,23,494,5.0,-0.04999999999999999,-0.005924510600743815,0.2,0.01758134365081787,0.0003,220,0.017521087,0.029632819816470146,-0.7289508752524853,0.011669178647889567,0.221826171875
99,49152,24,495,5.0,-0.06989999999999999,-0.005246491773868911,0.2,0.026469826698303223,0.0003,230,0.015087057,0.0007615509093739092,-0.7073334095999598,0.005161916585916515,0.1322265625
103,51200,25,496,4.97,-0.10940000000000001,-0.004696349403820932,0.2,0.005370020866394043,0.0003,240,0.012605374,0.051610399037599564,-0.6778611360117793,0.03478849098937644,0.144775390625
