time/total_timesteps,rollout/ep_len_mean,time/fps,time/time_elapsed,time/iterations,rollout/ep_rew_mean,train/loss,train/n_updates,train/clip_range,train/learning_rate,train/value_loss,train/explained_variance,train/approx_kl,train/entropy_loss,train/clip_fraction,train/policy_gradient_loss
2048,4.84,1093,1,1,-0.32699999999999974,,,,,,,,,,
4096,4.78,719,5,2,-0.4656999999999998,0.11545605957508087,10,0.2,0.0003,0.32348847386892887,-0.0064781904220581055,0.018393278,-4.247801169753075,0.346630859375,-0.02807360319129657
6144,4.96,586,10,3,-0.20879999999999996,0.20693689584732056,20,0.2,0.0003,0.3685777877224609,-0.0031205415725708008,0.017655522,-4.247274851799011,0.339306640625,-0.026436810864834116
8192,4.82,569,14,4,-0.3665999999999998,0.09106225520372391,30,0.2,0.0003,0.32078017661115155,0.0009379386901855469,0.016370678,-4.245779874920845,0.296044921875,-0.021599611520650798
10240,4.88,561,18,5,-0.26769999999999994,0.0861932784318924,40,0.2,0.0003,0.31548757413984274,0.002232968807220459,0.0172127,-4.231980784237384,0.331689453125,-0.024666785402223466
12288,4.79,549,22,6,-0.4458999999999999,0.2036035805940628,50,0.2,0.0003,0.30759683244396,0.003408491611480713,0.017825006,-4.220318834483623,0.277734375,-0.01924005071341526
14336,4.8,532,26,7,-0.42609999999999976,0.15747292339801788,60,0.2,0.0003,0.3549491949379444,0.002320587635040283,0.014753804,-4.209471468627453,0.229833984375,-0.01815824674849864
16384,4.84,532,30,8,-0.34689999999999993,0.10663905739784241,70,0.2,0.0003,0.35390442695934327,0.00197601318359375,0.016595421,-4.208134068548679,0.29326171875,-0.022989239252638072
