time/time_elapsed,time/total_timesteps,time/iterations,time/fps,rollout/ep_len_mean,rollout/ep_rew_mean,train/policy_gradient_loss,train/clip_range,train/explained_variance,train/learning_rate,train/n_updates,train/approx_kl,train/loss,train/entropy_loss,train/value_loss,train/clip_fraction
2,2048,1,971,3.58,-1.9661,,,,,,,,,,
5,4096,2,683,3.81,-1.8689000000000002,-0.03225713427527808,0.2,-0.11325943470001221,0.0003,10,0.024514468,0.10695378482341766,-1.597083543986082,0.24238972648454365,0.2078125
10,6144,3,582,4.11,-1.6132,-0.037851103200227956,0.2,-0.0142974853515625,0.0003,20,0.020493818,0.15877269208431244,-1.5441033732146026,0.3314289033645764,0.247607421875
14,8192,4,567,4.25,-1.4354999999999998,-0.05280648123007268,0.2,0.037460148334503174,0.0003,30,0.022332195,0.24005599319934845,-1.456150921806693,0.5821660459041595,0.29384765625
18,10240,5,558,4.58,-1.0209000000000001,-0.05180635241267737,0.2,0.029973506927490234,0.0003,40,0.024040617,0.3024933338165283,-1.345233427733183,0.7268926993012428,0.270703125
22,12288,6,552,4.71,-0.5445999999999998,-0.042203019780572504,0.2,0.029907047748565674,0.0003,50,0.027736701,0.3249055743217468,-1.2039897978305816,0.7668516289442777,0.15546875
27,14336,7,527,4.89,-0.3473999999999999,-0.025432020216248928,0.2,0.009736776351928711,0.0003,60,0.013729179,0.29339832067489624,-1.0905572328716517,0.5786183297634124,0.096630859375
31,16384,8,527,4.98,-0.22889999999999996,-0.02095400936959777,0.2,0.012672960758209229,0.0003,70,0.012487348,0.15226984024047852,-1.00740322843194,0.3798356210114434,0.118701171875
35,18432,9,525,4.88,-0.28759999999999997,-0.01658823119942099,0.2,-0.009569883346557617,0.0003,80,0.012333449,0.07473607361316681,-0.9509014125913382,0.25698228632682,0.14404296875
38,20480,10,526,4.99,-0.1295,-0.013311132838134654,0.2,0.009173572063446045,0.0003,90,0.015066457,0.17927958071231842,-0.920294695161283,0.19126890188781545,0.170166015625
44,22528,11,511,4.91,-0.14859999999999998,-0.010867321339901537,0.2,-0.00285947322845459,0.0003,100,0.010354777,0.07609996199607849,-0.8637327218428255,0.11659020574516035,0.131884765625
47,24576,12,512,4.98,-0.1493,-0.011767567855713423,0.2,0.004750549793243408,0.0003,110,0.012367977,0.017125412821769714,-0.8580974357202649,0.08957308068966086,0.192041015625
51,26624,13,512,4.98,-0.08960000000000001,-0.008831638126866891,0.2,-0.004580378532409668,0.0003,120,0.008460272,0.03732956945896149,-0.8096098916605114,0.10700639378801498,0.125390625
56,28672,14,507,5.0,-0.1296,-0.010373015753430082,0.2,0.013418018817901611,0.0003,130,0.01172607,0.017711512744426727,-0.7853533273562789,0.049863760165499114,0.129833984375
60,30720,15,508,5.0,-0.04999999999999999,-0.007475537365826313,0.2,-0.003051280975341797,0.0003,140,0.0071980776,-0.0006482508033514023,-0.7685631848871708,0.05454682196573231,0.167724609375
64,32768,16,509,4.97,-0.1094,-0.006929027545265853,0.2,0.0018880367279052734,0.0003,150,0.012456568,0.0104885995388031,-0.7710598092526197,0.028394789573701472,0.164892578125
68,34816,17,510,5.0,-0.04999999999999999,-0.006220140383811667,0.2,0.006776869297027588,0.0003,160,0.009781886,0.049410078674554825,-0.7808105867356062,0.04848947133996262,0.1359375
73,36864,18,503,5.0,-0.04999999999999999,-0.006040514340566005,0.2,0.012252867221832275,0.0003,170,0.019832743,0.004929141141474247,-0.7357845604419708,0.019637790590513758,0.210205078125
77,38912,19,504,5.0,-0.06989999999999999,-0.004243157342716586,0.2,0.007573902606964111,0.0003,180,0.01592109,0.021122625097632408,-0.7187627704814077,0.02807646975377338,0.1357421875
80,40960,20,505,4.97,-0.08950000000000001,-0.006513799696404021,0.2,0.010424494743347168,0.0003,190,0.023364726,-0.01307515986263752,-0.7460183806717395,0.00778276756956302,0.182861328125
85,43008,21,500,4.97,-0.1094,-0.0058015470785903744,0.2,0.00987929105758667,0.0003,200,0.012343601,-0.023409418761730194,-0.7393698994070291,0.026859207130473805,0.15654296875
89,45056,22,501,5.0,-0.04999999999999999,-0.0059401681821327655,0.2,0.00884556770324707,0.0003,210,0.013774419,-0.009794998914003372,-0.7220251655206085,0.026661234409380084,0.194921875
93,47104,23,501,4.98,-0.12940000000000002,-0.005510308826342225,0.2,-0.005818605422973633,0.0003,220,0.0146191,-0.011344898492097855,-0.7145588774234056,5.982124482102335e-05,0.13037109375
97,49152,24,502,5.0,-0.04999999999999999,-0.006188890220073517,0.2,0.0037137269973754883,0.0003,230,0.01126001,1.3654469512403011e-05,-0.7712011555209756,0.0638113931425437,0.205322265625
102,51200,25,498,5.0,-0.04999999999999999,-0.004236114665400237,0.2,0.0046707987785339355,0.0003,240,0.013469329,-0.032256294041872025,-0.7488296642899513,0.03324500132055164,0.1794921875
