time/total_timesteps,time/iterations,rollout/ep_rew_mean,time/time_elapsed,time/fps,rollout/ep_len_mean,train/loss,train/explained_variance,train/entropy_loss,train/learning_rate,train/value_loss,train/policy_gradient_loss,train/approx_kl,train/clip_fraction,train/n_updates,train/clip_range
2048,1,-0.07023334999999999,1,1035,4.93,,,,,,,,,,
4096,2,-0.09826668999999999,6,668,4.97,-0.0017689038068056107,-0.021216630935668945,-4.557427054643631,0.0003,0.23456375750829467,-0.03563870075304294,0.021176375,0.45517578125,10,0.2
6144,3,-0.12823336,10,596,4.84,0.10235603153705597,-0.0007549524307250977,-4.529007621109486,0.0003,0.2745376087957993,-0.03758480738324579,0.02152672,0.4732421875,20,0.2
8192,4,-0.09560003,14,563,4.91,0.14118771255016327,0.0006812810897827148,-4.516150368750095,0.0003,0.3276586344931275,-0.03986103216302581,0.02091021,0.501025390625,30,0.2
10240,5,-0.10626670000000002,18,545,4.87,0.10283670574426651,-0.0003083944320678711,-4.514838652312756,0.0003,0.34691768581978977,-0.033569638023618606,0.01903226,0.390673828125,40,0.2
12288,6,-0.06253336999999998,23,525,4.89,0.14507213234901428,0.0001392364501953125,-4.488839450478554,0.0003,0.32461549309082327,-0.0321459721060819,0.019801952,0.398583984375,50,0.2
14336,7,0.06933330000000001,27,514,4.93,0.14205719530582428,-2.0265579223632812e-05,-4.454354068636894,0.0003,0.37400372929405423,-0.03864094870805275,0.020179972,0.44384765625,60,0.2
16384,8,-0.04346671999999995,32,506,4.84,0.167610764503479,-0.00011372566223144531,-4.429291255772114,0.0003,0.4169125081971288,-0.03274974357627798,0.020346273,0.3931640625,70,0.2
