time/total_timesteps,rollout/ep_len_mean,time/fps,time/time_elapsed,time/iterations,rollout/ep_rew_mean,train/loss,train/n_updates,train/clip_range,train/learning_rate,train/value_loss,train/explained_variance,train/approx_kl,train/entropy_loss,train/clip_fraction,train/policy_gradient_loss
2048,3.88,1002,2,1,-1.591,,,,,,,,,,
4096,4.26,585,7,2,-1.2167000000000001,0.23387379944324493,10,0.2,0.0003,0.6966539183631539,-0.007153868675231934,0.00856975,-2.193100868910551,0.039306640625,-0.022152545570861548
6144,4.32,578,10,3,-1.0183,0.2892007827758789,20,0.2,0.0003,0.7449823340401054,0.020861387252807617,0.014290402,-2.173625160753727,0.1341796875,-0.03691239962063264
8192,4.58,577,14,4,-0.9015000000000002,0.36927330493927,30,0.2,0.0003,0.7786966232582927,0.0304337739944458,0.015052665,-2.140005274116993,0.127685546875,-0.03596582517493516
10240,4.65,558,18,5,-0.7031999999999999,0.3310551643371582,40,0.2,0.0003,0.7305599471554161,0.0012626051902770996,0.014693866,-2.1032531835138797,0.167333984375,-0.03327139086904936
12288,4.74,557,22,6,-0.5647999999999999,0.24162384867668152,50,0.2,0.0003,0.6486854961141943,0.013491034507751465,0.014442021,-2.0689672313630583,0.151611328125,-0.029224487766623498
14336,4.82,558,25,7,-0.5656,0.208772212266922,60,0.2,0.0003,0.506675043515861,0.00872659683227539,0.014347589,-2.037508187443018,0.201025390625,-0.027720558890723623
16384,4.89,558,29,8,-0.2678,0.2077934890985489,70,0.2,0.0003,0.4715083692688495,-0.01020658016204834,0.015067564,-2.0051934126764537,0.1873046875,-0.0230764498031931
