rollout/ep_rew_mean,time/fps,time/iterations,rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,train/clip_range,train/entropy_loss,train/policy_gradient_loss,train/explained_variance,train/learning_rate,train/value_loss,train/approx_kl,train/n_updates,train/loss,train/clip_fraction
-1.9842,1180,1,3.4,1,2048,,,,,,,,,,
-1.8893999999999997,830,2,3.87,4,4096,0.2,-1.5977398850023747,-0.03299632601629128,-0.20178353786468506,0.0003,0.22528165020921734,0.027050879,10,0.04962465167045593,0.180224609375
-1.6307000000000003,756,3,3.87,8,6144,0.2,-1.5398543372750282,-0.03909592335403431,-0.004280209541320801,0.0003,0.33403745871037244,0.020461556,20,0.10951580107212067,0.235205078125
