time/time_elapsed,time/total_timesteps,time/iterations,time/fps,rollout/ep_len_mean,rollout/ep_rew_mean,train/policy_gradient_loss,train/clip_range,train/explained_variance,train/learning_rate,train/n_updates,train/approx_kl,train/loss,train/entropy_loss,train/value_loss,train/clip_fraction
1,2048,1,1143,4.14,-1.4742000000000002,,,,,,,,,,
5,4096,2,796,4.08,-1.3741000000000003,-0.024392200267175212,0.2,0.009174466133117676,0.0003,10,0.009199603,0.34846094250679016,-2.1920592471957208,0.7656841017305851,0.047802734375
8,6144,3,725,4.34,-1.1379,-0.03423638973908964,0.2,0.006258130073547363,0.0003,20,0.013827588,0.26571106910705566,-2.1713881731033324,0.7450863337144256,0.115234375
11,8192,4,692,4.58,-0.9611999999999999,-0.03327204408124089,0.2,0.02481365203857422,0.0003,30,0.012929203,0.3274596333503723,-2.1418122284114363,0.7677111798897386,0.119287109375
15,10240,5,673,4.66,-0.7232000000000001,-0.03524585749255493,0.2,0.01864790916442871,0.0003,40,0.01497704,0.35203057527542114,-2.101913850009441,0.7700519314035773,0.16318359375
18,12288,6,661,4.83,-0.48609999999999975,-0.03404190443106927,0.2,0.010622560977935791,0.0003,50,0.016713705,0.27195078134536743,-2.05974273532629,0.6480271534994244,0.1841796875
21,14336,7,653,4.86,-0.4067999999999998,-0.026873032076400703,0.2,0.0027024149894714355,0.0003,60,0.015257231,0.20483611524105072,-2.010067471861839,0.5302170465700329,0.187890625
25,16384,8,646,4.82,-0.4859999999999999,-0.019644806515134405,0.2,0.005156219005584717,0.0003,70,0.015558821,0.2980233132839203,-1.9664973050355912,0.4274092905689031,0.165185546875
28,18432,9,642,4.98,-0.22889999999999996,-0.022077398939291015,0.2,0.007203578948974609,0.0003,80,0.018898755,0.1489555835723877,-1.9318410638719796,0.3464943982195109,0.226123046875
32,20480,10,637,4.87,-0.34719999999999984,-0.018400425231084226,0.2,0.002660691738128662,0.0003,90,0.012749473,0.1564955711364746,-1.9287913516163826,0.30916268755681814,0.238134765625
35,22528,11,634,4.89,-0.20809999999999998,-0.01913799660105724,0.2,0.005056858062744141,0.0003,100,0.017074589,0.1576583981513977,-1.9023123249411582,0.26957391197793185,0.2271484375
38,24576,12,632,4.95,-0.1887999999999999,-0.01820919729943853,0.2,0.008051633834838867,0.0003,110,0.019701164,0.128401517868042,-1.8766649898141623,0.2463726201443933,0.22958984375
42,26624,13,630,4.99,-0.1693,-0.016162357284338215,0.2,-0.0056678056716918945,0.0003,120,0.019764297,0.032206930220127106,-1.8470474757254123,0.2022023650148185,0.27509765625
45,28672,14,628,4.91,-0.16849999999999998,-0.01365831641596742,0.2,-0.004621267318725586,0.0003,130,0.022195362,0.053866080939769745,-1.840902915969491,0.16364091780269518,0.248681640625
48,30720,15,626,5.0,-0.06989999999999999,-0.008828170770721044,0.2,-0.0014709234237670898,0.0003,140,0.018513763,0.022848529741168022,-1.833655719831586,0.13320734565058956,0.2689453125
52,32768,16,625,4.99,-0.1295,-0.01044924629968591,0.2,-0.005697965621948242,0.0003,150,0.019571096,0.03494565933942795,-1.822586066648364,0.08887624620110728,0.30771484375
55,34816,17,624,4.96,-0.10930000000000004,-0.009331618547730614,0.2,0.0015861988067626953,0.0003,160,0.0248348,0.05254656821489334,-1.7998360265046358,0.18078113963129,0.31005859375
59,36864,18,623,5.0,-0.06989999999999999,-0.009100544016109779,0.2,-0.005153059959411621,0.0003,170,0.018246789,0.036421265453100204,-1.796681895852089,0.09964336067750992,0.326953125
62,38912,19,622,5.0,-0.0898,-0.006325534607458394,0.2,-0.010977625846862793,0.0003,180,0.027272925,0.027042966336011887,-1.7883037872612477,0.11909010373310594,0.30712890625
65,40960,20,622,4.96,-0.14909999999999995,-0.0062868447465007195,0.2,-0.0007818937301635742,0.0003,190,0.017996669,0.04888090491294861,-1.7704506311565638,0.05825479200966584,0.316943359375
69,43008,21,621,4.97,-0.16909999999999997,-0.009126407380972524,0.2,-0.018772602081298828,0.0003,200,0.019214334,0.01850081980228424,-1.7422177676111459,0.059542079534730875,0.290185546875
72,45056,22,619,5.0,-0.04999999999999999,-0.008166520268423483,0.2,-0.016317129135131836,0.0003,210,0.018839337,0.0876961350440979,-1.726480757072568,0.09262382141150738,0.299462890625
76,47104,23,619,5.0,-0.06989999999999996,-0.004876392013102304,0.2,-0.008250117301940918,0.0003,220,0.02191689,0.045421991497278214,-1.7140063248574733,0.09486159555808626,0.278515625
79,49152,24,618,4.95,-0.12909999999999996,-0.0069333049832494,0.2,-0.012761712074279785,0.0003,230,0.020508133,-0.028884371742606163,-1.6818584632128477,0.04925378287994135,0.280126953125
82,51200,25,618,5.0,-0.08980000000000002,-0.010749739478342235,0.2,-0.0201948881149292,0.0003,240,0.020880587,-0.049115683883428574,-1.6877017363905906,0.06139902740196703,0.296728515625
