time/total_timesteps,rollout/ep_len_mean,time/fps,time/time_elapsed,time/iterations,rollout/ep_rew_mean,train/loss,train/n_updates,train/clip_range,train/learning_rate,train/value_loss,train/explained_variance,train/approx_kl,train/entropy_loss,train/clip_fraction,train/policy_gradient_loss
2048,3.53,968,2,1,-1.9457000000000002,,,,,,,,,,
4096,3.87,554,7,2,-1.8695000000000004,0.05621545389294624,10,0.2,0.0003,0.28397809831076304,-0.14676356315612793,0.016758695,-1.6014745399355887,0.112841796875,-0.02835243764857296
6144,4.07,534,11,3,-1.6725,0.14991545677185059,20,0.2,0.0003,0.3058312412118539,-0.012854576110839844,0.022270706,-1.554256508126855,0.244775390625,-0.03616403180931229
8192,4.52,525,15,4,-1.2392,0.2544650137424469,30,0.2,0.0003,0.5536877573467791,0.0268591046333313,0.02343577,-1.4736364543437959,0.258837890625,-0.04771335430268664
10240,4.6,489,20,5,-1.0011999999999999,0.29863590002059937,40,0.2,0.0003,0.7512611700221896,0.01377248764038086,0.022786034,-1.3659545335918666,0.253125,-0.05094392204482574
12288,4.79,490,25,6,-0.5851999999999998,0.29735371470451355,50,0.2,0.0003,0.7645601615309715,0.017027854919433594,0.026166108,-1.2387079440057278,0.1357421875,-0.0399362473981455
14336,4.89,492,29,7,-0.3672999999999999,0.21243572235107422,60,0.2,0.0003,0.5516030721366405,0.018827438354492188,0.014766051,-1.135001377388835,0.14638671875,-0.030408862873446196
16384,4.93,494,33,8,-0.22839999999999996,0.1833340972661972,70,0.2,0.0003,0.3787952275481075,-0.008814692497253418,0.0121195465,-1.0728422820568084,0.106494140625,-0.019837559007282835
