rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,time/fps,time/iterations,train/value_loss,train/explained_variance,train/learning_rate,train/clip_fraction,train/entropy_loss,train/approx_kl,train/loss,train/clip_range,train/n_updates,train/policy_gradient_loss
4.29,2,2048,-0.7136666499999998,913,1,,,,,,,,,,
4.41,7,4096,-0.10499997999999997,557,2,1.2568170269951224,-0.0005090236663818359,0.0003,0.158642578125,-2.6261978350579738,0.014454355,0.6377039551734924,0.2,10,-0.027496222738409414
4.53,11,6144,-0.007700030000000013,532,3,1.254880697466433,-0.004008650779724121,0.0003,0.138427734375,-2.60532728433609,0.0096775945,0.6023271083831787,0.2,20,-0.026000133520574308
4.49,15,8192,0.07863330000000004,521,4,1.3045648016035556,-0.0004075765609741211,0.0003,0.162890625,-2.563862232863903,0.013513429,0.6276206374168396,0.2,30,-0.03535107086790958
4.51,21,10240,0.052999980000000016,485,5,1.232974506728351,0.025425314903259277,0.0003,0.19072265625,-2.505005341768265,0.014185928,0.6350252628326416,0.2,40,-0.04051749194040895
4.74,25,12288,0.6295666,486,6,1.2530551427975296,0.03404366970062256,0.0003,0.214990234375,-2.4199507251381873,0.015028147,0.48214995861053467,0.2,50,-0.03986590940039605
4.76,29,14336,0.7864665400000002,486,7,1.0696860373020172,0.059904396533966064,0.0003,0.24091796875,-2.3500144824385645,0.014561559,0.5741776823997498,0.2,60,-0.039531926388735886
4.86,33,16384,1.0483998799999998,487,8,1.0413107672706245,0.10537409782409668,0.0003,0.252099609375,-2.2427760139107704,0.01541754,0.4938228130340576,0.2,70,-0.03857302882242948
