rollout/ep_rew_mean,time/fps,time/iterations,rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,train/clip_range,train/entropy_loss,train/policy_gradient_loss,train/explained_variance,train/learning_rate,train/value_loss,train/approx_kl,train/n_updates,train/loss,train/clip_fraction
-1.9461000000000002,1165,1,3.57,1,2048,,,,,,,,,,
-1.7691000000000003,826,2,3.78,4,4096,0.2,-1.5981313180178405,-0.03432409337256104,-0.10124921798706055,0.0003,0.2761256750207394,0.021456212,10,0.07803791761398315,0.198095703125
-1.5729,750,3,4.06,8,6144,0.2,-1.5473994418978692,-0.04104722822085023,0.013129770755767822,0.0003,0.3565507391933352,0.02120655,20,0.10416407883167267,0.252490234375
