time/time_elapsed,time/total_timesteps,time/iterations,time/fps,rollout/ep_len_mean,rollout/ep_rew_mean,train/policy_gradient_loss,train/clip_range,train/explained_variance,train/learning_rate,train/n_updates,train/approx_kl,train/loss,train/entropy_loss,train/value_loss,train/clip_fraction
2,2048,1,976,3.37,-1.9441,,,,,,,,,,
7,4096,2,569,3.71,-1.8280999999999994,-0.03213740562496241,0.2,-0.1171574592590332,0.0003,10,0.02575031,0.0021401718258857727,-1.5985772453248501,0.1685292416193988,0.18076171875
11,6144,3,551,4.04,-1.6124999999999998,-0.03806594864290673,0.2,-0.016019701957702637,0.0003,20,0.020601347,0.1444316953420639,-1.545466209948063,0.360317790787667,0.22333984375
15,8192,4,542,4.3,-1.3166000000000002,-0.0498761805210961,0.2,0.033975303173065186,0.0003,30,0.024391029,0.2341488003730774,-1.459226405620575,0.5505896618589758,0.27177734375
19,10240,5,519,4.66,-0.8625000000000002,-0.04820714820525609,0.2,0.027582406997680664,0.0003,40,0.022622254,0.33649852871894836,-1.342119611799717,0.7643285626545548,0.22666015625
23,12288,6,520,4.76,-0.5252,-0.039416570082539695,0.2,0.02320408821105957,0.0003,50,0.025073826,0.3028694987297058,-1.2179571378976106,0.7576779272407294,0.14404296875
27,14336,7,519,4.93,-0.3278999999999998,-0.029002718813717365,0.2,0.014102697372436523,0.0003,60,0.014014568,0.3126407265663147,-1.0979340501129626,0.5756511632353067,0.1388671875
31,16384,8,519,4.85,-0.3072,-0.018971730567864144,0.2,-0.007165193557739258,0.0003,70,0.010031225,0.2445625364780426,-1.0491809338331222,0.3468524337280542,0.096630859375
36,18432,9,506,5.0,-0.1097,-0.014321838418254629,0.2,0.002220749855041504,0.0003,80,0.008446517,0.03429405018687248,-1.01881015971303,0.2429258929914795,0.119189453125
40,20480,10,507,4.97,-0.20889999999999997,-0.01558094616048038,0.2,-0.007194876670837402,0.0003,90,0.008167167,0.015656135976314545,-0.9842637121677399,0.17303041667037178,0.1568359375
44,22528,11,509,4.97,-0.14919999999999997,-0.016192142065847293,0.2,0.005932152271270752,0.0003,100,0.014613308,0.059021107852458954,-0.9355856068432331,0.17283601855888264,0.19404296875
48,24576,12,507,4.97,-0.12930000000000003,-0.008194397448096424,0.2,0.0023428797721862793,0.0003,110,0.013597175,0.05427337437868118,-0.9288822235539556,0.13502379197379924,0.152001953125
53,26624,13,501,4.96,-0.14909999999999995,-0.009763639999437145,0.2,0.004109025001525879,0.0003,120,0.0109007945,0.04657760635018349,-0.9161758363246918,0.08697513438692113,0.13701171875
57,28672,14,500,4.98,-0.10949999999999999,-0.006608875528036151,0.2,0.010076820850372314,0.0003,130,0.007463794,-0.023150920867919922,-0.8805943233892322,0.07639915523313903,0.137158203125
61,30720,15,501,4.98,-0.06969999999999998,-0.006381984912150074,0.2,-0.0009942054748535156,0.0003,140,0.014410309,-0.003474547527730465,-0.8629992770031094,0.07057135710238072,0.154345703125
65,32768,16,498,4.96,-0.1093,-0.004474555476917885,0.2,-0.002628326416015625,0.0003,150,0.0142666325,0.005357539281249046,-0.8233963571488857,0.04725616194814393,0.1900390625
69,34816,17,500,4.99,-0.1096,-0.0066963179764570665,0.2,-0.002957582473754883,0.0003,160,0.012940556,-0.0008510478073731065,-0.8166175380349159,0.05062788730697321,0.16572265625
73,36864,18,501,5.0,-0.04999999999999999,-0.007774642998992931,0.2,-0.002392292022705078,0.0003,170,0.015930828,-0.023256858810782433,-0.8298149397596717,0.048041538757888705,0.19951171875
77,38912,19,502,4.97,-0.08950000000000001,-0.011731429272913374,0.2,-0.0011445283889770508,0.0003,180,0.030167244,-0.029334314167499542,-0.8637791711837053,0.021911956598501092,0.201611328125
82,40960,20,497,5.0,-0.04999999999999999,-0.01271753660403192,0.2,0.017370998859405518,0.0003,190,0.022343192,0.03863481432199478,-0.8433699827641249,0.016571310104575333,0.310693359375
86,43008,21,499,5.0,-0.04999999999999999,-0.005994372673740145,0.2,0.008629143238067627,0.0003,200,0.011106454,0.014358649030327797,-0.8377143479883671,0.020641761192473497,0.207861328125
90,45056,22,500,5.0,-0.06989999999999999,-0.006295499637053581,0.2,0.008944571018218994,0.0003,210,0.012679381,-0.011282050050795078,-0.8234935440123081,0.020940084506389667,0.179736328125
95,47104,23,495,5.0,-0.04999999999999999,-0.009309200747520664,0.2,0.010923206806182861,0.0003,220,0.018225744,-0.04121677577495575,-0.7591456364840269,0.0268830136892916,0.20517578125
98,49152,24,496,5.0,-0.06989999999999996,-0.0006967744935536757,0.2,-0.00033605098724365234,0.0003,230,0.010700783,0.009084105491638184,-0.7528772547841072,0.02820773494970581,0.1271484375
102,51200,25,497,5.0,-0.04999999999999999,-0.010283839722978883,0.2,0.01088249683380127,0.0003,240,0.028483197,0.003919344395399094,-0.7636807657778263,0.014318278380608262,0.235595703125
