time/fps,time/iterations,time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,train/approx_kl,train/n_updates,train/clip_range,train/entropy_loss,train/learning_rate,train/explained_variance,train/policy_gradient_loss,train/clip_fraction,train/loss,train/value_loss
1129,1,1,2048,1.0,-0.009999999999999998,,,,,,,,,,
787,2,5,4096,1.0,-0.009999999999999998,0.0,10,0.2,-1.6094341278076172,0.0003,nan,0.0,0.0,4.440892098500626e-16,0.0005489455763090974
705,3,8,6144,1.0,-0.009999999999999998,0.0,20,0.2,-1.6094341278076172,0.0003,nan,0.0,0.0,6.938893903907228e-18,4.442003405727423e-16
