time/total_timesteps,time/fps,time/time_elapsed,time/iterations,rollout/ep_len_mean,rollout/ep_rew_mean,train/clip_range,train/value_loss,train/n_updates,train/policy_gradient_loss,train/learning_rate,train/approx_kl,train/explained_variance,train/clip_fraction,train/loss,train/entropy_loss
2048,1159,1,1,2.94,-0.3478000000000001,,,,,,,,,,
4096,793,5,2,2.95,-0.30809999999999993,0.2,0.35063082359265535,10,-0.017352941066201312,0.0003,0.01637042,-0.02982950210571289,0.204345703125,0.14287614822387695,-3.0305844508111477
6144,721,8,3,2.89,-0.5065000000000001,0.2,0.3893050608690828,20,-0.0192288405058207,0.0003,0.014164865,-0.003569960594177246,0.183056640625,0.21059398353099823,-3.031213953346014
