time/total_timesteps,time/iterations,rollout/ep_rew_mean,time/time_elapsed,time/fps,rollout/ep_len_mean,train/loss,train/explained_variance,train/entropy_loss,train/learning_rate,train/value_loss,train/policy_gradient_loss,train/approx_kl,train/clip_fraction,train/n_updates,train/clip_range
2048,1,-0.21559999999999999,2,1019,4.85,,,,,,,,,,
4096,2,-0.15699999999999997,6,660,4.92,0.11393927037715912,-0.006920576095581055,-4.3272553637623785,0.0003,0.3381365032400936,-0.02810524022061145,0.020506267,0.37646484375,10,0.2
6144,3,-0.05559999999999997,11,536,4.89,0.08584577590227127,0.002727687358856201,-4.3071192622184755,0.0003,0.32456183137837796,-0.030060991114078207,0.021795377,0.398486328125,20,0.2
8192,4,-0.006299999999999984,15,521,4.95,0.2242542952299118,3.814697265625e-05,-4.2952791303396225,0.0003,0.3608175802510232,-0.031057761152624153,0.019504413,0.397314453125,30,0.2
10240,5,-0.20889999999999997,21,484,4.8,0.1451561450958252,0.00017815828323364258,-4.278688365221024,0.0003,0.39731921390630304,-0.032464684857404794,0.020040058,0.36962890625,40,0.2
12288,6,0.021700000000000007,25,483,4.83,0.2572200894355774,0.00017118453979492188,-4.254602526128292,0.0003,0.5406953586731106,-0.03853404811234214,0.02196787,0.415625,50,0.2
14336,7,-0.13419999999999999,29,485,4.82,0.1764218509197235,-0.0006467103958129883,-4.245864371955395,0.0003,0.44674655664712193,-0.03138182081456762,0.018611873,0.36943359375,60,0.2
16384,8,0.01600000000000001,33,489,4.87,0.31897979974746704,-0.0002949237823486328,-4.206886440515518,0.0003,0.45140418829396367,-0.031737575930310416,0.018706363,0.392724609375,70,0.2
