time/total_timesteps,time/fps,time/time_elapsed,time/iterations,rollout/ep_len_mean,rollout/ep_rew_mean,train/clip_range,train/value_loss,train/n_updates,train/policy_gradient_loss,train/learning_rate,train/approx_kl,train/explained_variance,train/clip_fraction,train/loss,train/entropy_loss
2048,963,2,1,2.81,-0.9434999999999998,,,,,,,,,,
4096,593,6,2,2.85,-0.8841999999999999,0.2,0.8994051545858384,10,-0.055993341555586086,0.0003,0.025297122,-0.061252593994140625,0.17890625,0.34416472911834717,-1.5975924484431743
6144,564,10,3,2.94,-0.4473000000000001,0.2,0.778552931919694,20,-0.054789233408519065,0.0003,0.03097894,-0.00023853778839111328,0.1814453125,0.33278295397758484,-1.5507493957877159
