time/total_timesteps,time/fps,time/time_elapsed,time/iterations,rollout/ep_len_mean,rollout/ep_rew_mean,train/clip_range,train/value_loss,train/n_updates,train/policy_gradient_loss,train/learning_rate,train/approx_kl,train/explained_variance,train/clip_fraction,train/loss,train/entropy_loss
2048,877,2,1,2.99,-0.08959999999999996,,,,,,,,,,
4096,585,6,2,3.0,-0.10959999999999996,0.2,0.1356731333791686,10,-0.02803618646576069,0.0003,0.019502474,-0.0053408145904541016,0.420458984375,0.02154841460287571,-4.157608768343925
6144,494,12,3,2.99,-0.06970000000000001,0.2,0.19476065191120143,20,-0.024176264673587865,0.0003,0.017950075,-0.0034842491149902344,0.408642578125,0.09679252654314041,-4.142721791565418
