time/time_elapsed,time/total_timesteps,time/iterations,time/fps,rollout/ep_len_mean,rollout/ep_rew_mean,train/policy_gradient_loss,train/clip_range,train/explained_variance,train/learning_rate,train/n_updates,train/approx_kl,train/loss,train/entropy_loss,train/value_loss,train/clip_fraction
1,2048,1,1097,4.84,-0.32699999999999974,,,,,,,,,,
5,4096,2,717,4.78,-0.4258999999999999,-0.02215868247731123,0.2,0.0044023990631103516,0.0003,10,0.017777069,0.1388179361820221,-4.2485710203647615,0.2912300102529116,0.31025390625
9,6144,3,643,4.87,-0.30739999999999995,-0.028540845279349015,0.2,0.0003368258476257324,0.0003,20,0.018718772,0.1901555359363556,-4.229119361937046,0.330511483293958,0.3728515625
13,8192,4,612,4.86,-0.26749999999999996,-0.023576086020329966,0.2,-2.5153160095214844e-05,0.0003,30,0.015825251,0.11244557052850723,-4.218807527422905,0.37380531039088966,0.300048828125
17,10240,5,594,4.84,-0.3468999999999998,-0.0213532742112875,0.2,0.0008614063262939453,0.0003,40,0.017271016,0.1800304651260376,-4.219604361057281,0.3473612053785473,0.294091796875
21,12288,6,582,4.8,-0.40619999999999984,-0.030835846127592957,0.2,0.00019913911819458008,0.0003,50,0.020491833,0.10602965950965881,-4.203035028278828,0.32442282638512554,0.398681640625
24,14336,7,575,4.85,-0.2872999999999999,-0.02495904226670973,0.2,0.0008059144020080566,0.0003,60,0.01662084,0.20950427651405334,-4.210416729748249,0.3991308953613043,0.29775390625
28,16384,8,569,4.93,-0.26819999999999994,-0.02255291230685543,0.2,0.002818167209625244,0.0003,70,0.017711839,0.12472830712795258,-4.21491080224514,0.35416699112392963,0.288134765625
32,18432,9,564,4.9,-0.24799999999999994,-0.02103786502557341,0.2,0.0013260841369628906,0.0003,80,0.015611019,0.12906551361083984,-4.213271476328373,0.36315915919840336,0.255224609375
36,20480,10,561,4.86,-0.3072999999999999,-0.02031820846896153,0.2,0.0021077990531921387,0.0003,90,0.017442819,0.08240947872400284,-4.2095285803079605,0.2931686557945795,0.295849609375
40,22528,11,558,4.89,-0.2877,-0.02236456864629872,0.2,0.0035584568977355957,0.0003,100,0.016212558,0.10412872582674026,-4.210032492876053,0.3873158092610538,0.2779296875
44,24576,12,556,4.84,-0.40659999999999985,-0.023350361906341276,0.2,0.001135706901550293,0.0003,110,0.017507425,0.06351368874311447,-4.202114954590797,0.32710768016986547,0.293359375
48,26624,13,554,4.88,-0.22789999999999996,-0.024972486431943254,0.2,0.004515111446380615,0.0003,120,0.015953869,0.19008074700832367,-4.205313754081726,0.3810846382752061,0.297119140625
51,28672,14,552,4.88,-0.34729999999999983,-0.02551467856974341,0.2,0.0035919547080993652,0.0003,130,0.019474428,0.09739086776971817,-4.213991293311119,0.34156842371448876,0.319189453125
55,30720,15,551,4.89,-0.3473999999999998,-0.023438033607089893,0.2,0.0034798383712768555,0.0003,140,0.017888691,0.07786960154771805,-4.213664907217026,0.36726465513929724,0.295068359375
59,32768,16,549,4.85,-0.3270999999999998,-0.025808753754245118,0.2,0.0036124587059020996,0.0003,150,0.018297788,0.24342690408229828,-4.222443999350071,0.3633974893949926,0.319873046875
63,34816,17,548,4.85,-0.34699999999999975,-0.021284649387234823,0.2,0.003648817539215088,0.0003,160,0.016729008,0.14022895693778992,-4.216361591219902,0.3344050886575133,0.284521484375
67,36864,18,548,4.82,-0.38649999999999984,-0.02371573637065012,0.2,0.004983365535736084,0.0003,170,0.018711254,0.15105199813842773,-4.200159455835819,0.3386863080319017,0.3142578125
71,38912,19,547,4.87,-0.34719999999999984,-0.01947291575779673,0.2,0.00624006986618042,0.0003,180,0.01830447,0.17873728275299072,-4.21329253166914,0.3739210625179112,0.257568359375
74,40960,20,546,4.9,-0.3077,-0.023124961103894746,0.2,0.0024951696395874023,0.0003,190,0.016543174,0.1616881638765335,-4.207163877785206,0.3032346231280826,0.29189453125
78,43008,21,545,4.82,-0.36659999999999976,-0.023139625397743658,0.2,0.005448460578918457,0.0003,200,0.018771484,0.1690153330564499,-4.201693473756313,0.3264291726285592,0.288671875
82,45056,22,545,4.86,-0.3271999999999998,-0.02277263895375654,0.2,0.004739642143249512,0.0003,210,0.018117376,0.17057941854000092,-4.19716816842556,0.39152439488098023,0.28427734375
86,47104,23,544,4.84,-0.30709999999999993,-0.023584657543688083,0.2,0.006335258483886719,0.0003,220,0.016763892,0.10008002817630768,-4.197526709735394,0.3316474153427407,0.2791015625
90,49152,24,544,4.82,-0.4262999999999998,-0.019064956044894645,0.2,-0.00016999244689941406,0.0003,230,0.017068004,0.10478080809116364,-4.21574927419424,0.3472955025034025,0.260498046875
94,51200,25,543,4.85,-0.28729999999999994,-0.021265171890263446,0.2,0.0031439661979675293,0.0003,240,0.016258998,0.13359202444553375,-4.211506462097168,0.406131494184956,0.234326171875
