rollout/ep_rew_mean,time/fps,time/iterations,rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,train/clip_range,train/entropy_loss,train/policy_gradient_loss,train/explained_variance,train/learning_rate,train/value_loss,train/approx_kl,train/n_updates,train/loss,train/clip_fraction
-1.9851999999999999,1139,1,3.5,1,2048,,,,,,,,,,
-1.9467999999999994,793,2,3.64,5,4096,0.2,-1.5994774878025055,-0.033914748711686114,-0.06163036823272705,0.0003,0.2717732458957471,0.02095614,10,0.054521843791007996,0.17099609375
-1.6334000000000004,726,3,4.14,8,6144,0.2,-1.550668116658926,-0.03463394568534568,0.003998517990112305,0.0003,0.2834373356308788,0.023395155,20,0.09538645297288895,0.22861328125
