time/fps,rollout/ep_len_mean,rollout/ep_rew_mean,time/iterations,time/total_timesteps,time/time_elapsed,train/clip_fraction,train/approx_kl,train/value_loss,train/n_updates,train/clip_range,train/loss,train/policy_gradient_loss,train/explained_variance,train/learning_rate,train/entropy_loss
680,4.83,-0.1417,1,2048,3,,,,,,,,,,
535,4.72,-0.25782146,2,4096,7,0.23173828125,0.016234733,0.5798175404313952,10,0.2,0.19299159944057465,-0.02369707070174627,-0.009993672370910645,0.0003,-3.7940887242555617
499,4.75,0.0021333099999999968,3,6144,12,0.26865234375,0.017926663,0.5865525078959763,20,0.2,0.2666076719760895,-0.027506192633882164,-0.000431060791015625,0.0003,-3.7776412926614285
467,4.76,-0.02166195,4,8192,17,0.27470703125,0.016761119,0.7326408534310758,30,0.2,0.2508341073989868,-0.02770643220283091,0.0002810359001159668,0.0003,-3.7581489086151123
462,4.77,0.037214250000000004,5,10240,22,0.27216796875,0.016260527,0.7125689863227308,40,0.2,0.34700140357017517,-0.026548095024190844,-0.0003694295883178711,0.0003,-3.739107374101877
459,4.59,-0.08284524999999997,6,12288,26,0.327001953125,0.01840166,0.7040816834196448,50,0.2,0.2853718101978302,-0.02950736749189673,-0.0008819103240966797,0.0003,-3.705557803064585
449,4.72,0.10997140000000001,7,14336,31,0.26279296875,0.017567638,0.7680775433778763,60,0.2,0.26884880661964417,-0.026062922397977674,0.005198299884796143,0.0003,-3.671167607605457
448,4.77,0.24728807999999997,8,16384,36,0.271923828125,0.01757158,0.7493234951049089,70,0.2,0.24650484323501587,-0.02399413268867647,0.01598334312438965,0.0003,-3.6273296758532525
448,4.82,0.40938568000000003,9,18432,41,0.269287109375,0.018315347,0.7745353966020048,80,0.2,0.3796352744102478,-0.03157297137222485,0.024405181407928467,0.0003,-3.5963127717375754
443,4.68,0.20232614999999995,10,20480,46,0.25126953125,0.019181263,0.8304401832632721,90,0.2,0.32714375853538513,-0.031150213647924828,0.017794132232666016,0.0003,-3.540539089590311
443,4.83,0.7426832800000001,11,22528,50,0.248095703125,0.017142687,0.8926477493718267,100,0.2,0.33335304260253906,-0.031787857090239416,0.05046874284744263,0.0003,-3.4274428464472293
444,4.79,0.60524992,12,24576,55,0.303271484375,0.020080939,0.7715834530070425,110,0.2,0.34672844409942627,-0.04054451324918773,0.09607410430908203,0.0003,-3.358849936723709
445,4.81,0.7910452099999999,13,26624,59,0.3013671875,0.019142076,0.7683457413688302,120,0.2,0.523767352104187,-0.03688068169431062,0.10016149282455444,0.0003,-3.235221226513386
441,4.9,1.1392047,14,28672,64,0.3466796875,0.021283993,0.7025116196833551,130,0.2,0.3843039274215698,-0.04060803248139564,0.1365128755569458,0.0003,-3.1411512084305286
442,4.84,1.16917851,15,30720,69,0.311328125,0.020760383,0.5180662174709141,140,0.2,0.2810589671134949,-0.032894018304068594,0.26372724771499634,0.0003,-3.075872564315796
443,4.8,1.05659755,16,32768,73,0.29423828125,0.021682851,0.5992384838405996,150,0.2,0.5216549634933472,-0.029241803730838,0.296941339969635,0.0003,-2.873509804159403
441,4.89,1.23354042,17,34816,78,0.3185546875,0.021886826,0.48869381453841926,160,0.2,0.19323024153709412,-0.025009139921166934,0.3492884039878845,0.0003,-2.89138398244977
441,4.97,1.4297689900000001,18,36864,83,0.36162109375,0.022644505,0.5049135153181851,170,0.2,0.21470120549201965,-0.031455723887484056,0.31912606954574585,0.0003,-2.867838057875633
442,4.94,1.3456832600000004,19,38912,87,0.31455078125,0.01977783,0.3373306161025539,180,0.2,0.1411055624485016,-0.024941559735452756,0.45532357692718506,0.0003,-2.7031958937644958
441,4.93,1.3587951800000002,20,40960,92,0.2625,0.016969636,0.4081626331899315,190,0.2,0.10015178471803665,-0.02123263747926103,0.443778395652771,0.0003,-2.714920038729906
442,4.87,1.3781070300000002,21,43008,97,0.275,0.021423887,0.3530756259569898,200,0.2,0.09752827882766724,-0.016892093580099753,0.49577605724334717,0.0003,-2.6220109686255455
443,4.93,1.5014522499999998,22,45056,101,0.32919921875,0.023017723,0.49755215723998847,210,0.2,0.2919614315032959,-0.026864594797370956,0.37874799966812134,0.0003,-2.501130981743336
441,4.91,1.51039269,23,47104,106,0.280615234375,0.021695297,0.39826942230574786,220,0.2,0.0937081128358841,-0.01894413304689806,0.48572540283203125,0.0003,-2.4856854349374773
442,4.89,1.4524736200000001,24,49152,111,0.270703125,0.028357053,0.36531422892585397,230,0.2,0.12883895635604858,-0.01018408151139738,0.5212320685386658,0.0003,-2.3476090110838412
442,4.94,1.61319027,25,51200,115,0.215185546875,0.012913096,0.46476256020832807,240,0.2,0.20644956827163696,-0.018861212510091718,0.4552898406982422,0.0003,-2.2366897251456974
