time/total_timesteps,time/fps,time/time_elapsed,time/iterations,rollout/ep_len_mean,rollout/ep_rew_mean,train/clip_range,train/value_loss,train/n_updates,train/policy_gradient_loss,train/learning_rate,train/approx_kl,train/explained_variance,train/clip_fraction,train/loss,train/entropy_loss
2048,872,2,1,2.98,-0.14919999999999997,,,,,,,,,,
4096,512,7,2,2.99,-0.0697,0.2,0.12905947507097154,10,-0.02654304412426427,0.0003,0.02038644,-0.003373265266418457,0.392236328125,0.056223828345537186,-4.301533198356628
6144,480,12,3,2.97,-0.10929999999999992,0.2,0.1013419663179775,20,-0.025915978343982717,0.0003,0.019351047,0.001443028450012207,0.34443359375,0.016522418707609177,-4.287625820934773
