rollout/ep_rew_mean,time/fps,time/iterations,rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,train/clip_range,train/entropy_loss,train/policy_gradient_loss,train/explained_variance,train/learning_rate,train/value_loss,train/approx_kl,train/n_updates,train/loss,train/clip_fraction
-2.005,1113,1,3.49,1,2048,,,,,,,,,,
-1.8489999999999998,793,2,3.81,5,4096,0.2,-1.5997711975127458,-0.033107565316458934,-0.19078516960144043,0.0003,0.2529935324331746,0.01982364,10,0.03127049654722214,0.157177734375
-1.7741999999999996,733,3,4.29,8,6144,0.2,-1.5502863388508559,-0.03571880963281728,-0.010365486145019531,0.0003,0.3104155346984044,0.021636121,20,0.15002977848052979,0.222412109375
