rollout/ep_rew_mean,time/fps,time/iterations,rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,train/clip_range,train/entropy_loss,train/policy_gradient_loss,train/explained_variance,train/learning_rate,train/value_loss,train/approx_kl,train/n_updates,train/loss,train/clip_fraction
-1.9073000000000002,932,1,3.67,2,2048,,,,,,,,,,
-1.8288000000000002,636,2,3.78,6,4096,0.2,-1.5988013830035925,-0.036424472820363006,-0.0847780704498291,0.0003,0.37647788067115473,0.02060966,10,0.004187766462564468,0.16787109375
-1.4935,576,3,4.08,10,6144,0.2,-1.5467149037867785,-0.03887551407387946,0.004220187664031982,0.0003,0.28104994338937106,0.02488964,20,0.06419801712036133,0.292529296875
