time/total_timesteps,time/fps,time/time_elapsed,time/iterations,rollout/ep_len_mean,rollout/ep_rew_mean,train/clip_range,train/value_loss,train/n_updates,train/policy_gradient_loss,train/learning_rate,train/approx_kl,train/explained_variance,train/clip_fraction,train/loss,train/entropy_loss
2048,1133,1,1,2.87,-0.5461,,,,,,,,,,
4096,802,5,2,2.88,-0.6058999999999999,0.2,0.7177021873183549,10,-0.024289309169398622,0.0003,0.0063563506,-0.03427088260650635,0.049462890625,0.30275627970695496,-2.2961517840623857
6144,732,8,3,2.92,-0.42719999999999997,0.2,0.6608605984598398,20,-0.03565575911779888,0.0003,0.011557246,0.0010963678359985352,0.1201171875,0.2579609751701355,-2.285087289661169
