time/time_elapsed,time/total_timesteps,time/iterations,time/fps,rollout/ep_len_mean,rollout/ep_rew_mean,train/policy_gradient_loss,train/clip_range,train/explained_variance,train/learning_rate,train/n_updates,train/approx_kl,train/loss,train/entropy_loss,train/value_loss,train/clip_fraction
1,2048,1,1093,4.81,-0.4062999999999999,,,,,,,,,,
5,4096,2,729,4.85,-0.28729999999999994,-0.027232470302260482,0.2,-0.011257410049438477,0.0003,10,0.018863402,0.16575288772583008,-4.044052694737911,0.3325954525731504,0.36982421875
9,6144,3,655,4.85,-0.3668999999999998,-0.020685557179967874,0.2,-0.0024834871292114258,0.0003,20,0.016561374,0.14725734293460846,-4.0356853902339935,0.3867892288370058,0.26201171875
13,8192,4,621,4.79,-0.3662999999999998,-0.017979227818432263,0.2,0.000635981559753418,0.0003,30,0.014861636,0.18456494808197021,-4.0298041075468065,0.4250726285390556,0.226611328125
16,10240,5,604,4.83,-0.36669999999999986,-0.018859584853635168,0.2,0.0038758516311645508,0.0003,40,0.01798183,0.16163891553878784,-4.0265376135706905,0.38450056612491607,0.24453125
20,12288,6,592,4.85,-0.3469999999999998,-0.01966688738320954,0.2,0.0034112930297851562,0.0003,50,0.016349133,0.07996144890785217,-4.020530641078949,0.4094805683474988,0.22607421875
24,14336,7,585,4.91,-0.28789999999999993,-0.020123281079577282,0.2,0.003194153308868408,0.0003,60,0.016517378,0.1911696195602417,-4.013334599137306,0.39048722325824203,0.246484375
28,16384,8,579,4.75,-0.5449999999999998,-0.02329162280075252,0.2,0.004563629627227783,0.0003,70,0.01819935,0.1527927666902542,-4.0183066695928575,0.42196273934096096,0.288525390625
32,18432,9,575,4.69,-0.48469999999999985,-0.01787713744561188,0.2,0.0030997395515441895,0.0003,80,0.016890468,0.17583225667476654,-4.029640413820744,0.4232057684101164,0.232958984375
35,20480,10,572,4.83,-0.3666999999999998,-0.01700386148004327,0.2,0.008054792881011963,0.0003,90,0.015329167,0.1196369081735611,-4.023185767233372,0.4487121480982751,0.21318359375
39,22528,11,569,4.72,-0.4849999999999999,-0.020678531419252976,0.2,0.011484861373901367,0.0003,100,0.016706508,0.18620121479034424,-4.018573074042797,0.3248043859726749,0.27744140625
43,24576,12,567,4.82,-0.3665999999999998,-0.017247087371652016,0.2,0.010729074478149414,0.0003,110,0.015897512,0.097874216735363,-4.027336762845517,0.3813272572355345,0.22822265625
47,26624,13,564,4.71,-0.5047999999999998,-0.024712830455973743,0.2,-0.0005396604537963867,0.0003,120,0.016854925,0.2210213840007782,-4.026373395323754,0.4373073732946068,0.2796875
50,28672,14,562,4.79,-0.4259999999999998,-0.021985415532253683,0.2,0.003794729709625244,0.0003,130,0.016429696,0.21115267276763916,-4.017908655107021,0.4379958594683558,0.25595703125
54,30720,15,561,4.86,-0.4863999999999997,-0.017907561897300184,0.2,0.005029022693634033,0.0003,140,0.016226467,0.1504087895154953,-4.023718370497226,0.4076717402320355,0.234375
58,32768,16,559,4.89,-0.3473999999999998,-0.018345944577595218,0.2,0.004882633686065674,0.0003,150,0.0152865285,0.21761956810951233,-4.009968538582325,0.46012401320040225,0.2169921875
62,34816,17,558,4.87,-0.36709999999999987,-0.025215059702168217,0.2,0.004908561706542969,0.0003,160,0.01802414,0.26692354679107666,-4.018014076352119,0.4449831590522081,0.305908203125
66,36864,18,556,4.77,-0.3859999999999998,-0.020551150679239072,0.2,0.007832348346710205,0.0003,170,0.017057253,0.14607638120651245,-4.016822701692581,0.41913940887898204,0.24658203125
70,38912,19,555,4.76,-0.40579999999999994,-0.01753370164951775,0.2,0.0058116912841796875,0.0003,180,0.015584231,0.16385598480701447,-4.0171270534396175,0.41225753822363914,0.2033203125
73,40960,20,554,4.9,-0.3076999999999999,-0.022889115326688626,0.2,0.010126769542694092,0.0003,190,0.016930187,0.2274487465620041,-4.017898896336556,0.3840418992796913,0.288134765625
77,43008,21,554,4.8,-0.4061999999999998,-0.0246706264995737,0.2,0.01191258430480957,0.0003,200,0.016272835,0.16271227598190308,-4.01165708899498,0.3806049614213407,0.2775390625
81,45056,22,553,4.82,-0.4063999999999999,-0.01844507758214604,0.2,0.012799859046936035,0.0003,210,0.01564513,0.1478915512561798,-4.004956484586001,0.4039763708598912,0.2173828125
85,47104,23,552,4.73,-0.3855999999999999,-0.02170174243801739,0.2,0.011191189289093018,0.0003,220,0.014539407,0.21251040697097778,-4.012806538492441,0.4237003664020449,0.2703125
88,49152,24,552,4.76,-0.4256999999999998,-0.02236277288175188,0.2,0.009943187236785889,0.0003,230,0.017519923,0.22275544703006744,-4.030682870745659,0.3628512165741995,0.310205078125
92,51200,25,552,4.87,-0.28749999999999987,-0.021346162812551483,0.2,0.013620257377624512,0.0003,240,0.016948272,0.13717743754386902,-4.011005248129368,0.3678874438861385,0.27705078125
