rollout/ep_rew_mean,time/fps,time/iterations,rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,train/clip_range,train/entropy_loss,train/policy_gradient_loss,train/explained_variance,train/learning_rate,train/value_loss,train/approx_kl,train/n_updates,train/loss,train/clip_fraction
-0.6842999999999998,1161,1,4.75,1,2048,,,,,,,,,,
-0.6836,791,2,4.68,5,4096,0.2,-3.2115841694176197,-0.009015554247889667,-0.004126787185668945,0.0003,0.6830156321637333,0.01184489,10,0.26195740699768066,0.047119140625
-0.6248999999999999,712,3,4.78,8,6144,0.2,-3.2087874226272106,-0.013137867356999778,0.0016308426856994629,0.0003,0.6714544739574194,0.011638338,20,0.3625844120979309,0.079931640625
