time/time_elapsed,time/total_timesteps,time/iterations,time/fps,rollout/ep_len_mean,rollout/ep_rew_mean,train/policy_gradient_loss,train/clip_range,train/explained_variance,train/learning_rate,train/n_updates,train/approx_kl,train/loss,train/entropy_loss,train/value_loss,train/clip_fraction
1,2048,1,1097,4.89,-0.28769999999999996,,,,,,,,,,
5,4096,2,730,4.76,-0.4256999999999998,-0.019512800881057047,0.2,0.001509547233581543,0.0003,10,0.015435097,0.22481408715248108,-4.047830936312676,0.3846790491137654,0.234716796875
9,6144,3,655,4.77,-0.4655999999999998,-0.017645936059125233,0.2,0.0021735429763793945,0.0003,20,0.016723115,0.22578997910022736,-4.03218317180872,0.3963360818801448,0.2400390625
13,8192,4,624,4.77,-0.3859999999999998,-0.020140441742842085,0.2,0.00444716215133667,0.0003,30,0.017175589,0.11304084956645966,-4.032065930962562,0.3916511506773531,0.2783203125
16,10240,5,605,4.81,-0.3863999999999998,-0.020033345906995237,0.2,0.00650554895401001,0.0003,40,0.01621253,0.2590150535106659,-4.0286414042115215,0.3738566391635686,0.268017578125
20,12288,6,594,4.87,-0.2676,-0.015524950160761363,0.2,0.012010276317596436,0.0003,50,0.013909665,0.168235182762146,-4.024663630127907,0.40195011384785173,0.205615234375
24,14336,7,586,4.82,-0.3665999999999998,-0.02187587940134108,0.2,0.006352365016937256,0.0003,60,0.018531077,0.17127689719200134,-4.02671355009079,0.35936662124004215,0.287451171875
28,16384,8,580,4.87,-0.2875,-0.01724640801839996,0.2,0.005486726760864258,0.0003,70,0.015842287,0.18677055835723877,-4.028090943396092,0.3880522009916604,0.220654296875
31,18432,9,576,4.78,-0.36619999999999986,-0.020848012364876923,0.2,0.00537109375,0.0003,80,0.017583892,0.15620344877243042,-4.016717696189881,0.36843233625404537,0.28125
35,20480,10,573,4.74,-0.6045999999999999,-0.021268819473334588,0.2,0.003999829292297363,0.0003,90,0.015969303,0.1347452998161316,-4.030021670460701,0.4364994001109153,0.258251953125
39,22528,11,570,4.82,-0.3466999999999998,-0.02103720510203857,0.2,0.008469164371490479,0.0003,100,0.017112926,0.26644203066825867,-4.004121972620487,0.4467316099908203,0.254638671875
43,24576,12,567,4.79,-0.3662999999999999,-0.01991575927386293,0.2,0.0016486048698425293,0.0003,110,0.016612092,0.22939488291740417,-4.016085356473923,0.364055293193087,0.264208984375
47,26624,13,564,4.71,-0.4848999999999999,-0.01819257452734746,0.2,0.004063546657562256,0.0003,120,0.014742667,0.05784435570240021,-4.022203588485718,0.35219419004861263,0.240869140625
50,28672,14,563,4.89,-0.38719999999999977,-0.01848033979476895,0.2,0.01077347993850708,0.0003,130,0.017545883,0.07038070261478424,-4.011660888791084,0.37918918300420046,0.25107421875
54,30720,15,561,4.89,-0.28769999999999996,-0.02600676362053491,0.2,-0.003839850425720215,0.0003,140,0.018103696,0.25258561968803406,-4.019541782140732,0.4064601305872202,0.3197265625
58,32768,16,560,4.68,-0.6039999999999999,-0.029138577060075478,0.2,-0.005175590515136719,0.0003,150,0.017876798,0.18800872564315796,-4.018039333820343,0.38450058693997563,0.339501953125
62,34816,17,559,4.85,-0.3072,-0.024169597309082747,0.2,0.012896537780761719,0.0003,160,0.017982373,0.20599648356437683,-4.015459480881691,0.385838962579146,0.30166015625
65,36864,18,558,4.79,-0.5254999999999999,-0.01826475994021166,0.2,0.011111140251159668,0.0003,170,0.0152651295,0.09233047068119049,-4.01112792044878,0.3413894400582649,0.264111328125
69,38912,19,557,4.88,-0.30749999999999994,-0.025482306283083744,0.2,0.005981802940368652,0.0003,180,0.018812172,0.20326420664787292,-4.024977408349514,0.44704704177565874,0.314990234375
73,40960,20,556,4.86,-0.30729999999999996,-0.026330494618741797,0.2,0.013200104236602783,0.0003,190,0.018980553,0.14224185049533844,-4.0234735071659085,0.36106794062070546,0.34375
77,43008,21,555,4.79,-0.40609999999999985,-0.0231001509091584,0.2,0.00446242094039917,0.0003,200,0.01710086,0.17647242546081543,-4.0228821486234665,0.3909234258113429,0.287646484375
81,45056,22,555,4.82,-0.46609999999999985,-0.023076251544989646,0.2,0.014926493167877197,0.0003,210,0.016383978,0.1554863452911377,-4.021059960126877,0.4187561989296228,0.260595703125
84,47104,23,554,4.88,-0.26769999999999994,-0.022223584188031963,0.2,0.0014557242393493652,0.0003,220,0.01711825,0.18846455216407776,-4.021700865030288,0.43926659575663507,0.28515625
88,49152,24,553,4.83,-0.4263999999999997,-0.018165210797451436,0.2,0.007118105888366699,0.0003,230,0.01621,0.18074575066566467,-4.02530849725008,0.36272719108965246,0.2453125
92,51200,25,553,4.93,-0.22839999999999996,-0.02536919228878105,0.2,0.0046578049659729,0.0003,240,0.018292185,0.20303523540496826,-4.018819478154183,0.40832684747874737,0.31533203125
